Locus	MEAN_COL_SCORE
uce-5221	0.898936	
uce-5223	0.907473	
uce-5224	0.976190	
uce-5225	0.916667	
uce-5228	0.960452	
uce-522	0.918421	
uce-5231	0.930403	
uce-5232	0.994220	
uce-5235	0.898361	
uce-5238	0.990408	
uce-5239	0.977273	
uce-5240	0.944785	
uce-5244	0.980769	
uce-5246	0.926174	
uce-5250	0.969072	
uce-5251	0.771626	
uce-5255	0.896024	
uce-5256	0.963333	
uce-5259	0.983108	
uce-5260	0.970238	
uce-5261	0.942029	
uce-5263	0.879167	
uce-5265	0.963768	
uce-5269	0.987212	
uce-526	0.989610	
uce-5272	0.881517	
uce-5273	0.951220	
uce-5275	0.975369	
uce-5278	0.969512	
uce-527	0.973958	
uce-5280	0.987805	
uce-5284	0.986842	
uce-5286	0.802974	
uce-5289	0.982143	
uce-528	0.917949	
uce-5290	0.802575	
uce-5291	0.969027	
uce-5292	0.968023	
uce-5293	0.898345	
uce-5295	0.824885	
uce-5296	0.889655	
uce-5297	0.913043	
uce-529	0.953202	
uce-52	0.976303	
uce-5301	0.875000	
uce-5305	0.850847	
uce-5311	0.932632	
uce-5313	0.923077	
uce-5314	0.941581	
uce-5315	0.939086	
uce-5319	0.977695	
uce-5321	1.000000	
uce-5322	0.932773	
uce-5323	0.956989	
uce-5327	0.949686	
uce-5328	0.992958	
uce-532	1.000000	
uce-5331	0.963934	
uce-5332	1.000000	
uce-5334	0.972637	
uce-533	0.934823	
uce-5340	0.963889	
uce-5343	1.000000	
uce-5344	0.972452	
uce-5346	0.982379	
uce-5347	0.979849	
uce-5348	0.851117	
uce-5349	1.000000	
uce-534	0.882927	
uce-5356	0.992674	
uce-5357	0.952381	
uce-535	0.944444	
uce-5361	0.983660	
uce-5364	0.802778	
uce-5366	0.915761	
uce-5369	0.881932	
uce-5371	0.942623	
uce-5377	1.000000	
uce-5379	0.755639	
uce-5380	0.933333	
uce-5381	0.982609	
uce-5382	0.940887	
uce-5383	0.968182	
uce-5385	0.947137	
uce-5387	0.966387	
uce-538	0.850932	
uce-5390	0.894081	
uce-5391	0.954338	
uce-5392	0.852029	
uce-5393	0.956067	
uce-5394	0.917614	
uce-5395	0.901734	
uce-5396	0.942761	
uce-5399	0.952663	
uce-539	0.928382	
uce-53	0.950000	
uce-5400	0.825352	
uce-5401	0.899254	
uce-5402	0.965347	
uce-5404	0.931818	
uce-5405	0.889785	
uce-5407	0.917275	
uce-540	0.965879	
uce-5410	0.883168	
uce-5411	0.966368	
uce-5412	0.953804	
uce-5416	0.927885	
uce-5418	0.980769	
uce-5419	0.864407	
uce-541	0.732252	
uce-5422	0.949029	
uce-5425	0.936047	
uce-5426	0.904255	
uce-5427	0.825613	
uce-5429	0.797659	
uce-542	0.954315	
uce-5433	0.903846	
uce-5438	0.965368	
uce-5440	0.924119	
uce-5442	0.983051	
uce-5443	0.983539	
uce-5445	0.904290	
uce-5446	0.937838	
uce-5447	0.842697	
uce-544	0.913607	
uce-5450	0.889881	
uce-5451	0.966790	
uce-5456	0.917241	
uce-5457	0.877108	
uce-5459	0.968208	
uce-545	0.885167	
uce-5460	0.704467	
uce-5462	0.654485	
uce-5464	1.000000	
uce-5469	0.918750	
uce-546	0.965142	
uce-5471	0.784024	
uce-5473	0.983607	
uce-5475	0.972569	
uce-5476	0.898773	
uce-5477	0.991453	
uce-5478	0.771350	
uce-5479	0.885246	
uce-547	0.967677	
uce-5481	0.932406	
uce-5483	0.907246	
uce-5489	0.935897	
uce-548	0.989540	
uce-5490	0.964187	
uce-5494	0.907162	
uce-5496	0.984043	
uce-5497	0.973607	
uce-5498	1.000000	
uce-54	0.929619	
uce-5500	0.988571	
uce-5502	0.950570	
uce-5505	0.651551	
uce-550	0.945607	
uce-5510	0.966184	
uce-5514	0.704120	
uce-5518	0.946619	
uce-551	0.838806	
uce-5521	0.978378	
uce-5522	0.597270	
uce-5524	0.809877	
uce-5528	0.967059	
uce-5531	0.980843	
uce-5532	0.906606	
uce-5534	0.912941	
uce-5539	0.893333	
uce-553	1.000000	
uce-5541	0.654292	
uce-5543	0.962963	
uce-554	0.933333	
uce-5551	0.960976	
uce-5553	0.829843	
uce-5554	0.412393	
uce-5555	0.932000	
uce-5557	0.990074	
uce-5559	0.813212	
uce-5560	0.954155	
uce-5561	0.755011	
uce-5562	0.932084	
uce-5565	0.918310	
uce-5566	0.868217	
uce-5570	0.962500	
uce-5573	0.960094	
uce-5575	0.928803	
uce-5576	0.976540	
uce-5578	0.979592	
uce-5579	0.916388	
uce-557	0.977876	
uce-5581	0.900794	
uce-5584	0.883951	
uce-5586	0.955882	
uce-5588	0.955017	
uce-5589	0.873418	
uce-558	0.974478	
uce-5590	0.818182	
uce-5593	0.986900	
uce-5595	0.797571	
uce-5596	0.767380	
uce-5597	0.828829	
uce-5598	0.874055	
uce-5599	0.839024	
uce-55	0.970075	
uce-5600	0.993355	
uce-5601	0.867987	
uce-5602	0.958763	
uce-5606	0.930736	
uce-5609	0.965986	
uce-560	0.988479	
uce-5611	0.793427	
uce-5615	0.937158	
uce-5619	0.875300	
uce-561	0.892500	
uce-5623	0.913690	
uce-5625	0.905797	
uce-5626	0.819588	
uce-5629	0.975904	
uce-5630	0.949612	
uce-5632	0.770202	
uce-5634	0.980488	
uce-5635	0.974160	
uce-5636	0.941176	
uce-5637	0.918129	
uce-5638	0.985380	
uce-5639	0.980519	
uce-5640	0.752643	
uce-5645	0.937500	
uce-5646	0.912000	
uce-5647	0.966667	
uce-5649	0.989975	
uce-564	0.981241	
uce-5651	0.897297	
uce-5652	0.981707	
uce-5657	0.949861	
uce-5659	0.959620	
uce-5660	0.700375	
uce-5664	0.914530	
uce-5670	0.879592	
uce-5671	0.898089	
uce-5672	0.784038	
uce-5675	0.923913	
uce-5676	0.950617	
uce-5678	0.917160	
uce-5679	0.898574	
uce-5682	0.960317	
uce-5683	0.910072	
uce-5684	0.961938	
uce-5688	0.947674	
uce-568	0.952096	
uce-5690	0.937705	
uce-5693	0.928854	
uce-5694	0.969231	
uce-5696	0.906810	
uce-5700	0.781971	
uce-5701	1.000000	
uce-5704	0.923077	
uce-5707	0.876316	
uce-5708	0.815047	
uce-5709	0.975676	
uce-570	0.791845	
uce-5713	0.975000	
uce-5716	0.727605	
uce-5719	0.958333	
uce-571	0.972399	
uce-5721	0.932862	
uce-5722	0.924290	
uce-5727	0.966777	
uce-5730	0.818966	
uce-5732	0.863158	
uce-5733	0.833333	
uce-5734	0.986523	
uce-5736	0.921739	
uce-5737	0.755196	
uce-5739	0.948936	
uce-573	0.989770	
uce-5745	0.973064	
uce-574	0.922830	
uce-5751	0.969697	
uce-5752	0.926027	
uce-5757	0.976109	
uce-5759	0.980645	
uce-575	0.949398	
uce-5761	0.972973	
uce-5766	0.867374	
uce-5771	1.000000	
uce-5772	0.760181	
uce-5773	0.671388	
uce-5774	1.000000	
uce-5775	0.933174	
uce-5777	0.916201	
uce-5779	0.797619	
uce-5781	0.880000	
uce-5782	0.963380	
uce-5783	0.901575	
uce-5789	0.969484	
uce-5796	0.949875	
uce-5797	0.988889	
uce-5801	0.910112	
uce-5803	0.777778	
uce-5804	0.870861	
uce-5805	0.934708	
uce-5806	0.796791	
uce-5810	0.859848	
uce-5811	0.952247	
uce-5812	1.000000	
uce-5816	0.981959	
uce-5817	0.870902	
uce-5821	0.849351	
uce-5822	0.914046	
uce-5824	0.754902	
uce-5825	0.933535	
uce-5827	0.913669	
uce-5829	0.962025	
uce-5830	0.900662	
uce-5832	0.778777	
uce-5834	0.907731	
uce-5835	0.872659	
uce-5836	0.776758	
uce-5837	1.000000	
uce-583	0.925065	
uce-5840	0.925824	
uce-5842	0.770588	
uce-5845	1.000000	
uce-5846	0.900000	
uce-5849	0.921610	
uce-584	0.915094	
uce-5852	0.983425	
uce-5853	0.936667	
uce-5855	0.980282	
uce-5856	0.809783	
uce-5857	0.967123	
uce-5861	0.994695	
uce-5862	0.898592	
uce-5864	0.801354	
uce-5866	0.890756	
uce-5869	0.988889	
uce-5871	0.953079	
uce-5872	0.932515	
uce-5873	0.959420	
uce-5874	0.959538	
uce-5880	0.829670	
uce-5882	0.850153	
uce-5886	0.725869	
uce-5889	1.000000	
uce-5895	0.915152	
uce-5898	0.982500	
uce-5899	0.973529	
uce-589	0.886139	
uce-5901	0.919149	
uce-5902	0.993127	
uce-5904	0.954054	
uce-5905	0.988827	
uce-5906	0.976471	
uce-5908	0.875354	
uce-590	0.938370	
uce-5912	1.000000	
uce-5914	0.977143	
uce-5915	0.962312	
uce-5916	0.993610	
uce-5917	0.981723	
uce-5919	0.791457	
uce-591	0.927798	
uce-5920	0.652174	
uce-5921	0.954774	
uce-5922	0.911688	
uce-5923	0.845000	
uce-5925	0.963333	
uce-5927	0.940000	
uce-5928	0.830357	
uce-5930	0.987406	
uce-5932	0.983193	
uce-5933	0.972441	
uce-5934	0.903974	
uce-5936	0.972509	
uce-5943	0.960526	
uce-5947	0.961672	
uce-5948	0.806378	
uce-5952	0.996086	
uce-5953	0.684597	
uce-5954	0.849498	
uce-5956	0.915816	
uce-5961	0.853801	
uce-5966	0.985330	
uce-5968	0.826633	
uce-5969	0.924528	
uce-596	0.980100	
uce-5970	0.911290	
uce-5971	0.881250	
uce-5972	0.888889	
uce-5974	0.818868	
uce-5975	0.828740	
uce-5977	0.768730	
uce-5978	0.922495	
uce-5980	0.967262	
uce-5982	0.915152	
uce-5986	0.941176	
uce-5987	0.952500	
uce-5989	0.978448	
uce-598	0.990632	
uce-5990	0.830986	
uce-5991	0.872521	
uce-5994	0.924883	
uce-5995	0.968992	
uce-5996	0.878173	
uce-5997	0.877016	
uce-5998	0.916376	
uce-599	0.928747	
uce-59	0.858852	
uce-5	0.963710	
uce-6002	0.832117	
uce-6003	0.966942	
uce-6005	0.984436	
uce-6009	0.965368	
uce-6010	0.932806	
uce-6011	0.968254	
uce-6012	0.867209	
uce-6013	0.985507	
uce-6014	0.799486	
uce-6015	0.851124	
uce-6017	0.987654	
uce-6019	0.774487	
uce-601	0.953586	
uce-6020	0.982906	
uce-6021	0.823529	
uce-6025	0.991071	
uce-6030	1.000000	
uce-6032	0.915205	
uce-6035	0.968153	
uce-603	0.988166	
uce-6043	0.942857	
uce-6044	0.900369	
uce-6047	0.943723	
uce-6048	0.972431	
uce-6049	0.932945	
uce-604	0.927336	
uce-6050	0.889807	
uce-6052	0.805785	
uce-6054	0.979592	
uce-6059	0.937500	
uce-6060	0.830827	
uce-6061	1.000000	
uce-6067	0.655660	
uce-6068	0.963788	
uce-6069	0.913545	
uce-6070	0.869081	
uce-6071	1.000000	
uce-6074	0.782101	
uce-6076	0.957096	
uce-6077	0.905213	
uce-6079	1.000000	
uce-607	0.890985	
uce-6082	0.945783	
uce-6085	0.980149	
uce-6087	0.864789	
uce-6088	0.922652	
uce-608	0.994444	
uce-6091	0.773973	
uce-6094	NA	
uce-6098	0.829060	
uce-609	0.987654	
uce-6100	0.920570	
uce-6101	0.985130	
uce-6102	0.950000	
uce-6103	0.970149	
uce-6105	0.954930	
uce-6106	0.940150	
uce-6107	0.883281	
uce-6109	0.773779	
uce-6110	0.833962	
uce-6113	0.943128	
uce-6118	0.836066	
uce-6122	0.923404	
uce-6126	0.929054	
uce-6127	0.924051	
uce-6133	1.000000	
uce-6135	0.981132	
uce-6136	0.942953	
uce-6137	0.932886	
uce-6138	0.858934	
uce-613	0.866541	
uce-6140	1.000000	
uce-6141	0.945107	
uce-6143	0.982684	
uce-6147	0.858427	
uce-614	0.958015	
uce-6154	0.865753	
uce-615	0.766382	
uce-6161	0.940397	
uce-6163	1.000000	
uce-6164	0.960714	
uce-6165	0.908537	
uce-6167	0.979532	
uce-6169	0.976744	
uce-616	0.888676	
uce-6171	0.994065	
uce-6173	0.972222	
uce-6176	0.952038	
uce-6177	0.968750	
uce-6179	0.194861	
uce-6183	0.892857	
uce-6187	0.967930	
uce-6189	0.982005	
uce-618	0.706215	
uce-6191	0.964912	
uce-6193	0.873278	
uce-6194	0.858012	
uce-6195	0.973251	
uce-6196	0.901198	
uce-6198	0.898507	
uce-61	1.000000	
uce-6200	0.980198	
uce-6203	0.970899	
uce-6208	0.971660	
uce-6209	0.954397	
uce-620	0.940840	
uce-6210	0.924675	
uce-6211	0.875318	
uce-6212	0.769874	
uce-6213	0.842105	
uce-6214	0.877907	
uce-6218	1.000000	
uce-6219	0.946667	
uce-6221	0.918660	
uce-6222	0.870861	
uce-6223	0.861111	
uce-6225	0.932367	
uce-6226	0.854489	
uce-6228	0.910959	
uce-6229	0.962810	
uce-6230	0.987768	
uce-6231	0.863636	
uce-6233	0.927586	
uce-6237	0.944444	
uce-6239	0.968421	
uce-6240	0.972286	
uce-6241	0.976744	
uce-6242	0.977654	
uce-6245	1.000000	
uce-6246	0.857143	
uce-6248	0.972299	
uce-6249	0.945161	
uce-624	0.948164	
uce-6254	0.923358	
uce-6255	0.958738	
uce-6256	0.822989	
uce-625	0.981073	
uce-6260	0.893229	
uce-6262	0.992366	
uce-6264	0.810256	
uce-6267	0.850000	
uce-6268	0.987395	
uce-626	0.957179	
uce-6272	0.937500	
uce-6273	0.949735	
uce-6274	0.947005	
uce-6277	0.907895	
uce-6278	0.894646	
uce-627	0.885886	
uce-6282	0.955882	
uce-6284	0.956349	
uce-6286	0.894737	
uce-6287	1.000000	
uce-6290	0.969388	
uce-6291	0.944272	
uce-6296	0.974654	
uce-6297	1.000000	
uce-6298	0.713115	
uce-6299	0.979661	
uce-629	0.991667	
uce-62	0.990676	
uce-6301	0.988304	
uce-6309	0.959677	
uce-6310	0.834254	
uce-6311	1.000000	
uce-6314	0.992754	
uce-6315	0.970501	
uce-6316	0.984536	
uce-6320	0.849765	
uce-6321	1.000000	
uce-6324	0.908805	
uce-6327	0.961111	
uce-6329	0.837329	
uce-632	0.932642	
uce-6330	0.906383	
uce-6333	0.947368	
uce-6334	0.981781	
uce-6335	0.865922	
uce-6337	0.964126	
uce-6339	0.910853	
uce-6342	0.937947	
uce-6346	0.949275	
uce-6352	0.970115	
uce-6355	0.976261	
uce-6356	0.905618	
uce-6359	0.835938	
uce-6360	0.927273	
uce-6363	1.000000	
uce-6366	0.990654	
uce-6367	0.928090	
uce-636	0.972868	
uce-6371	0.875000	
uce-6372	0.890785	
uce-6373	0.955090	
uce-6376	0.946835	
uce-6379	0.933333	
uce-6382	0.806358	
uce-6383	0.986577	
uce-6385	0.879679	
uce-6388	1.000000	
uce-638	1.000000	
uce-6390	0.964674	
uce-6391	0.924915	
uce-6396	0.837975	
uce-6397	0.950311	
uce-6398	0.969444	
uce-6399	0.943218	
uce-63	0.948780	
uce-6400	0.971098	
uce-6401	0.993506	
uce-6405	0.963158	
uce-6407	1.000000	
uce-6409	0.946043	
uce-6410	0.941828	
uce-6411	0.960912	
uce-6412	0.952229	
uce-6413	0.659341	
uce-6414	0.934343	
uce-6418	0.970696	
uce-641	0.965964	
uce-6424	0.891697	
uce-6426	0.898451	
uce-6427	0.940789	
uce-642	0.949881	
uce-6430	0.609959	
uce-6432	0.943152	
uce-6433	0.864516	
uce-6434	0.973856	
uce-6437	0.946488	
uce-6438	0.955390	
uce-6439	0.807799	
uce-6440	0.960843	
uce-6441	0.941368	
uce-6445	0.950131	
uce-6446	0.910853	
uce-6448	0.966887	
uce-6449	0.982323	
uce-6451	0.922156	
uce-6454	0.972705	
uce-6457	0.927273	
uce-6458	0.899729	
uce-6459	0.951807	
uce-645	0.911197	
uce-6461	0.925501	
uce-6468	0.933180	
uce-646	0.915323	
uce-6471	0.976190	
uce-6473	0.953930	
uce-6474	0.900383	
uce-6478	1.000000	
uce-647	0.939490	
uce-6480	0.976744	
uce-6482	0.956522	
uce-6484	0.953552	
uce-6486	0.967480	
uce-6487	0.894619	
uce-648	0.980198	
uce-6492	1.000000	
uce-6496	0.943798	
uce-6499	0.938596	
uce-649	0.986885	
uce-6501	0.781903	
uce-6505	0.954128	
uce-6508	0.936000	
uce-6509	0.916031	
uce-6512	0.606897	
uce-6515	0.863043	
uce-6516	0.982143	
uce-6517	0.904594	
uce-6523	0.588235	
uce-6524	0.959267	
uce-6526	0.836858	
uce-6527	0.989437	
uce-6528	0.975779	
uce-652	1.000000	
uce-6530	0.856263	
uce-6532	0.825193	
uce-6534	0.770492	
uce-6535	0.926108	
uce-6538	1.000000	
uce-6543	0.966555	
uce-6548	0.871711	
uce-654	0.970027	
uce-6550	0.856655	
uce-6551	0.958763	
uce-6552	0.987097	
uce-6553	0.962145	
uce-6554	0.825153	
uce-6555	0.952500	
uce-6557	0.955157	
uce-6558	0.864865	
uce-655	0.813285	
uce-6562	0.734513	
uce-6565	0.951220	
uce-6566	0.987539	
uce-6568	0.904977	
uce-6569	0.675241	
uce-6570	0.908616	
uce-6571	0.984026	
uce-6574	0.808962	
uce-6576	0.920732	
uce-6579	0.880240	
uce-6580	0.976852	
uce-6582	0.959799	
uce-6584	0.886435	
uce-6585	0.915014	
uce-6586	0.975962	
uce-6587	0.961538	
uce-6588	0.697068	
uce-658	0.960894	
uce-6591	0.888601	
uce-6592	0.966154	
uce-6593	0.948849	
uce-6596	0.959248	
uce-6598	0.898123	
uce-65	0.882904	
uce-6601	0.615686	
uce-6602	0.949495	
uce-6606	0.646597	
uce-6608	0.916049	
uce-660	0.964194	
uce-6610	0.894860	
uce-6613	0.964000	
uce-6614	0.898246	
uce-6618	1.000000	
uce-6620	0.973684	
uce-6621	0.953846	
uce-6625	0.932127	
uce-6626	0.947674	
uce-6627	0.979042	
uce-6628	0.803922	
uce-662	0.874704	
uce-6633	0.958730	
uce-6636	0.920118	
uce-6638	0.957115	
uce-663	0.981308	
uce-6641	1.000000	
uce-6642	1.000000	
uce-6643	0.960526	
uce-6645	0.742358	
uce-6648	1.000000	
uce-6652	0.941288	
uce-6653	0.980247	
uce-6654	0.841615	
uce-6655	0.937238	
uce-6657	0.881944	
uce-6659	1.000000	
uce-665	0.952381	
uce-6665	0.926829	
uce-6669	0.726817	
uce-666	0.915698	
uce-6671	0.992754	
uce-6674	0.959036	
uce-6677	0.955390	
uce-667	0.925602	
uce-6682	0.782609	
uce-6684	0.911854	
uce-6688	0.920863	
uce-6690	0.944304	
uce-6692	0.961749	
uce-6693	0.953659	
uce-6695	0.838889	
uce-6699	0.911175	
uce-66	0.970395	
uce-6700	0.907749	
uce-6702	0.906103	
uce-6703	0.948276	
uce-6705	0.940063	
uce-6706	0.847458	
uce-6707	0.829596	
uce-6714	0.950980	
uce-6715	0.981818	
uce-6716	0.889680	
uce-6717	0.927059	
uce-6718	0.927007	
uce-6719	0.670404	
uce-671	1.000000	
uce-6721	0.915332	
uce-6724	0.984581	
uce-6726	0.986034	
uce-6727	0.926199	
uce-6729	0.802083	
uce-6730	0.874667	
uce-6731	0.874109	
uce-6735	0.915332	
uce-6739	0.895270	
uce-6741	0.756410	
uce-6742	0.907563	
uce-6743	0.871122	
uce-6746	0.974432	
uce-6747	0.892031	
uce-6748	0.875803	
uce-674	0.897727	
uce-6750	0.972569	
uce-6752	0.954286	
uce-6754	0.897059	
uce-6756	0.895522	
uce-6757	0.791667	
uce-6758	0.861842	
uce-6762	0.921760	
uce-6764	0.986111	
uce-6765	0.947776	
uce-6769	0.909502	
uce-6770	0.982394	
uce-6771	0.940803	
uce-6774	0.927052	
uce-6779	0.902367	
uce-6780	0.934211	
uce-6782	0.944904	
uce-6786	1.000000	
uce-678	0.968599	
uce-6790	0.955645	
uce-6791	1.000000	
uce-6792	0.938959	
uce-6796	0.894444	
uce-6797	0.904040	
uce-67	0.928571	
uce-6800	0.753880	
uce-6801	0.935310	
uce-6802	0.669811	
uce-6804	0.953177	
uce-6805	0.957500	
uce-6806	0.858639	
uce-6808	0.796143	
uce-6809	0.908482	
uce-680	0.673203	
uce-6811	0.839109	
uce-6812	0.957237	
uce-6818	1.000000	
uce-681	0.972222	
uce-6823	0.980198	
uce-6826	0.941909	
uce-6827	0.808370	
uce-6830	0.797980	
uce-6831	0.957597	
uce-6833	0.928571	
uce-6838	0.934292	
uce-683	0.900000	
uce-6841	0.899396	
uce-6842	0.955923	
uce-6843	0.979508	
uce-6850	0.889590	
uce-6855	0.982405	
uce-6856	0.962366	
uce-6859	0.916497	
uce-685	0.753880	
uce-6860	0.746143	
uce-686	1.000000	
uce-6870	0.982709	
uce-6872	0.823056	
uce-6873	0.755747	
uce-6875	0.940594	
uce-6879	0.955000	
uce-6880	0.977199	
uce-6882	0.866834	
uce-6885	0.858757	
uce-6887	0.880952	
uce-6888	0.846875	
uce-6892	0.966049	
uce-6894	0.785714	
uce-6896	0.948882	
uce-6898	0.940701	
uce-6902	0.928040	
uce-6906	0.948980	
uce-6907	0.952991	
uce-6909	0.914000	
uce-690	0.974277	
uce-6910	0.970944	
uce-6920	0.936585	
uce-6921	0.979358	
uce-6922	0.923077	
uce-6923	1.000000	
uce-6926	0.975000	
uce-6929	0.909664	
uce-692	0.989726	
uce-6931	0.905702	
uce-6933	0.948454	
uce-6934	0.982906	
uce-6937	0.931973	
uce-6938	0.933174	
uce-6939	0.971014	
uce-693	0.939306	
uce-6940	0.932258	
uce-6942	0.965517	
uce-6944	0.803279	
uce-6945	0.975155	
uce-6946	0.879747	
uce-6947	0.857456	
uce-6950	0.988024	
uce-6953	0.957198	
uce-6955	0.931034	
uce-6956	0.936082	
uce-6957	0.972452	
uce-6959	0.816940	
uce-695	0.883576	
uce-6964	0.950725	
uce-6966	0.854680	
uce-6968	0.900474	
uce-696	0.925373	
uce-6970	0.904059	
uce-6973	0.752717	
uce-6975	0.985075	
uce-697	0.957704	
uce-6981	1.000000	
uce-6983	0.905759	
uce-6984	0.785425	
uce-6986	0.950739	
uce-6987	0.862884	
uce-6988	0.964158	
uce-698	0.856502	
uce-6990	0.884211	
uce-6995	0.931250	
uce-6997	0.921875	
uce-6998	0.990244	
uce-699	0.919571	
uce-7000	0.924433	
uce-7003	0.880157	
uce-7004	0.891813	
uce-7008	0.876513	
uce-7009	1.000000	
uce-700	0.840108	
uce-7011	0.979775	
uce-7012	0.867868	
uce-7014	1.000000	
uce-7016	0.930876	
uce-7018	0.970954	
uce-7019	0.889892	
uce-7023	0.506579	
uce-7024	0.925651	
uce-7027	0.943299	
uce-7028	0.955414	
uce-7032	0.970270	
uce-7033	0.912892	
uce-7035	0.850467	
uce-7036	0.950392	
uce-7037	0.834821	
uce-7038	0.978903	
uce-703	0.874659	
uce-7044	0.881974	
uce-7045	0.965157	
uce-7046	0.893983	
uce-7047	0.923780	
uce-7048	0.899796	
uce-7051	0.855580	
uce-7053	0.914956	
uce-7054	0.953704	
uce-7055	0.779449	
uce-7062	NA	
uce-7063	0.962838	
uce-7064	0.899441	
uce-7068	0.876437	
uce-7069	0.900693	
uce-7071	0.655827	
uce-7072	0.838583	
uce-7073	1.000000	
uce-7074	0.917857	
uce-7077	0.873900	
uce-7078	0.952381	
uce-7079	0.939828	
uce-7080	0.850498	
uce-7081	0.926582	
uce-7082	1.000000	
uce-7083	0.993355	
uce-7084	0.916667	
uce-708	0.926923	
uce-7091	0.934827	
uce-7094	0.798193	
uce-7095	0.908482	
uce-7097	0.641873	
uce-7098	0.938356	
uce-7102	0.844581	
uce-7103	0.990991	
uce-7104	0.985795	
uce-7107	1.000000	
uce-7108	0.946809	
uce-7109	1.000000	
uce-710	0.990244	
uce-7113	0.958974	
uce-7117	0.898048	
uce-711	0.944984	
uce-7120	0.750820	
uce-7122	0.803398	
uce-7125	0.847490	
uce-7126	1.000000	
uce-7128	0.926357	
uce-7129	0.890244	
uce-7131	1.000000	
uce-7133	0.926045	
uce-7134	0.971429	
uce-7135	0.972656	
uce-7136	0.956853	
uce-7138	0.962312	
uce-7143	0.864615	
uce-7144	0.859091	
uce-7145	0.947826	
uce-7147	0.904564	
uce-7148	0.939103	
uce-7151	0.958333	
uce-7157	0.969388	
uce-7159	0.946588	
uce-7160	0.735981	
uce-7161	0.917313	
uce-7162	0.993590	
uce-7163	0.952030	
uce-7164	0.982639	
uce-7167	0.866856	
uce-7168	0.984802	
uce-7171	0.941748	
uce-7173	0.930748	
uce-7175	0.969529	
uce-717	0.940206	
uce-7184	0.894531	
uce-7188	0.870892	
uce-7190	0.895385	
uce-7191	0.890365	
uce-7192	0.951883	
uce-7193	0.778912	
uce-7197	0.764706	
uce-7200	0.880000	
uce-7201	0.962567	
uce-7202	0.925558	
uce-7205	0.990000	
uce-7207	0.835616	
uce-7208	0.984169	
uce-7209	1.000000	
uce-720	0.970115	
uce-7210	1.000000	
uce-7212	0.966527	
uce-7213	0.671480	
uce-7216	0.703375	
uce-7218	0.969697	
uce-7219	0.959227	
uce-7221	0.987915	
uce-7222	0.669604	
uce-7224	0.897436	
uce-7227	1.000000	
uce-7229	0.973404	
uce-7230	0.829268	
uce-7234	0.974265	
uce-7235	0.976303	
uce-7237	0.908832	
uce-7240	0.904639	
uce-7242	0.895522	
uce-7244	0.985765	
uce-7245	0.972603	
uce-7246	0.973545	
uce-7247	0.931478	
uce-7248	0.920000	
uce-7249	0.958333	
uce-724	1.000000	
uce-7251	0.960784	
uce-7252	0.951318	
uce-7255	0.876543	
uce-7257	0.882562	
uce-725	1.000000	
uce-7266	0.865217	
uce-7269	0.960159	
uce-726	0.988814	
uce-7270	0.899431	
uce-7275	0.967005	
uce-7276	0.857143	
uce-7277	0.953704	
uce-7278	1.000000	
uce-727	0.744318	
uce-7281	0.800425	
uce-7282	0.934911	
uce-7283	0.949416	
uce-7286	0.969136	
uce-7287	0.980723	
uce-7288	0.960417	
uce-7289	0.951957	
uce-7291	0.932961	
uce-7292	0.931298	
uce-7294	0.815490	
uce-7295	0.933333	
uce-7296	0.979381	
uce-7298	0.989796	
uce-7299	0.863636	
uce-729	0.779376	
uce-7303	0.980328	
uce-7308	1.000000	
uce-7309	0.967930	
uce-730	0.828512	
uce-7310	1.000000	
uce-7311	0.749221	
uce-7313	0.944751	
uce-7314	0.939481	
uce-7317	0.879032	
uce-7318	0.980159	
uce-7320	0.989041	
uce-7323	0.880117	
uce-7324	0.967846	
uce-7325	0.893678	
uce-7328	0.701807	
uce-7329	0.938202	
uce-7331	0.954023	
uce-7336	0.876652	
uce-7340	0.784861	
uce-7342	0.971154	
uce-7344	0.924925	
uce-7348	0.969697	
uce-7349	0.984076	
uce-734	0.986979	
uce-7350	0.622951	
uce-7351	0.962264	
uce-7352	1.000000	
uce-7353	0.971660	
uce-7354	0.988152	
uce-7357	0.969945	
uce-7358	0.971545	
uce-735	0.943978	
uce-7361	0.984810	
uce-7362	0.956044	
uce-7363	0.894895	
uce-7364	0.967742	
uce-7368	0.990881	
uce-7369	0.979899	
uce-736	0.843191	
uce-7370	0.924855	
uce-7376	0.960227	
uce-7379	0.952191	
uce-737	0.944015	
uce-7380	0.718663	
uce-7381	0.680751	
uce-7383	0.954092	
uce-7384	0.958042	
uce-738	0.957286	
uce-7390	0.861298	
uce-7395	0.939394	
uce-7396	0.741652	
uce-7397	0.991071	
uce-7398	0.925837	
uce-7399	0.920892	
uce-740	0.854237	
uce-7410	0.927632	
uce-7412	0.582609	
uce-7413	0.855469	
uce-7414	1.000000	
uce-7415	0.924180	
uce-7417	1.000000	
uce-7421	0.705128	
uce-7425	0.913462	
uce-7426	0.976596	
uce-7428	0.956012	
uce-7429	0.861183	
uce-7432	0.971279	
uce-743	0.970270	
uce-7442	0.957386	
uce-7444	0.778378	
uce-7449	0.891304	
uce-744	0.931034	
uce-7452	0.813776	
uce-7453	0.620309	
uce-7455	0.913043	
uce-7459	0.923767	
uce-7461	0.960452	
uce-7462	0.898876	
uce-7463	0.935345	
uce-7465	0.944700	
uce-7466	0.739683	
uce-7467	0.955414	
uce-7468	0.723542	
uce-746	0.600414	
uce-7471	0.858407	
