Locus	Sclero	ToxPoly	ToxAngIg	ToxSnAng	ToxSnIg
uce-4485	-1037.46	-1042.24	-1042.86	-1042.52	-1041.63	
uce-4486	-2172.70	-2164.13	-2162.77	-2168.42	-2167.99	
uce-4489	-1597.91	-1582.49	-1581.27	-1585.68	-1585.66	
uce-449	-1914.37	-1910.35	-1910.90	-1909.89	-1911.00	
uce-4492	-2109.21	-2111.73	-2113.47	-2110.81	-2113.05	
uce-4494	-1894.38	-1890.65	-1889.54	-1892.93	-1892.96	
uce-4498	-1062.07	-1054.74	-1054.82	-1054.46	-1054.77	
uce-45	-1299.72	-1293.89	-1295.14	-1294.26	-1292.86	
uce-450	-1031.39	-1021.99	-1020.95	-1025.74	-1025.58	
uce-4500	-1887.62	-1872.85	-1872.78	-1872.86	-1872.56	
uce-4504	-1065.99	-1060.69	-1059.72	-1066.49	-1066.35	
uce-4507	-3284.64	-3278.99	-3282.90	-3282.04	-3278.30	
uce-4509	-1909.68	-1910.85	-1909.94	-1912.10	-1911.87	
uce-4511	-1469.64	-1492.24	-1503.95	-1491.17	-1504.39	
uce-4512	-2355.28	-2341.62	-2344.40	-2340.28	-2343.77	
uce-4513	-1614.58	-1616.47	-1618.33	-1616.51	-1615.66	
uce-4515	-1776.34	-1773.21	-1774.14	-1774.45	-1772.53	
uce-4516	-970.44	-962.86	-962.68	-962.58	-962.76	
uce-4518	-1676.71	-1658.29	-1658.25	-1657.87	-1658.16	
uce-4519	-1100.05	-1093.52	-1093.30	-1093.21	-1093.27	
uce-4521	-1280.58	-1273.00	-1277.10	-1276.26	-1271.75	
uce-4523	-1180.19	-1182.11	-1183.00	-1182.81	-1181.23	
uce-4524	-2127.22	-2119.08	-2118.31	-2119.88	-2120.71	
uce-4525	-3763.50	-3741.58	-3740.55	-3743.10	-3743.49	
uce-4527	-542.66	-541.84	-545.61	-545.65	-540.58	
uce-4528	-1089.16	-1083.06	-1083.10	-1082.91	-1082.68	
uce-453	-1601.88	-1589.11	-1589.11	-1588.94	-1589.71	
uce-4530	-1035.67	-1037.90	-1037.17	-1040.02	-1038.31	
uce-4531	-1534.00	-1534.73	-1534.28	-1535.22	-1534.88	
uce-4532	-1250.29	-1252.85	-1252.56	-1252.71	-1252.63	
uce-4534	-2004.91	-1998.40	-1997.90	-1998.49	-1998.19	
uce-4535	-1567.21	-1569.21	-1568.51	-1570.39	-1569.86	
uce-4536	-1426.52	-1422.08	-1426.50	-1422.71	-1421.18	
uce-4537	-1256.23	-1251.92	-1252.12	-1251.62	-1251.95	
uce-4539	-1262.99	-1257.85	-1258.60	-1257.61	-1257.79	
uce-454	-1468.87	-1464.51	-1464.09	-1464.99	-1464.91	
uce-4540	-855.37	-856.36	-856.51	-856.59	-856.49	
uce-4544	-2049.21	-2048.06	-2047.16	-2050.94	-2050.51	
uce-4546	-1497.10	-1490.37	-1490.36	-1490.43	-1490.15	
uce-4547	-1296.34	-1283.90	-1283.73	-1283.58	-1283.82	
uce-4548	-1369.02	-1350.05	-1353.34	-1352.80	-1348.99	
uce-4549	-1773.69	-1780.00	-1780.69	-1779.58	-1779.57	
uce-4550	-1363.09	-1359.60	-1360.05	-1359.39	-1359.66	
uce-4552	-1235.56	-1231.78	-1233.70	-1232.06	-1231.23	
uce-4554	-1646.85	-1644.49	-1644.54	-1644.84	-1644.80	
uce-4555	-1910.15	-1900.78	-1900.71	-1900.95	-1900.86	
uce-4557	-1584.31	-1576.82	-1580.60	-1581.06	-1575.97	
uce-4558	-1334.88	-1331.35	-1334.77	-1334.88	-1330.23	
uce-4559	-2329.21	-2326.88	-2329.13	-2328.39	-2326.05	
uce-4560	-1092.76	-1079.48	-1079.25	-1079.47	-1079.21	
uce-4562	-1146.09	-1145.94	-1148.89	-1148.35	-1144.82	
uce-4564	-1215.80	-1215.66	-1215.63	-1215.79	-1215.90	
uce-4565	-1376.18	-1379.74	-1385.72	-1378.64	-1385.09	
uce-4566	-864.01	-859.82	-860.19	-859.52	-859.82	
uce-4569	-1402.87	-1398.09	-1399.59	-1396.82	-1401.09	
uce-4570	-1256.07	-1255.41	-1258.20	-1254.91	-1255.25	
uce-4573	-1760.94	-1739.97	-1739.69	-1740.77	-1740.69	
uce-4574	-2205.77	-2187.20	-2185.93	-2190.15	-2189.44	
uce-4575	-805.73	-806.56	-806.62	-806.34	-806.41	
uce-4578	-1432.54	-1432.47	-1432.58	-1432.75	-1432.52	
uce-4580	-2393.19	-2389.58	-2389.51	-2391.35	-2388.42	
uce-4584	-1298.21	-1294.51	-1294.66	-1294.20	-1294.41	
uce-4585	-1240.75	-1240.85	-1240.88	-1240.96	-1240.89	
uce-4586	-1973.49	-1964.75	-1971.61	-1971.38	-1963.44	
uce-4587	-1408.72	-1403.04	-1403.32	-1402.86	-1402.85	
uce-4588	-1588.42	-1599.58	-1599.10	-1600.55	-1600.06	
uce-459	-1356.62	-1341.32	-1341.05	-1345.27	-1341.67	
uce-4592	-1643.08	-1633.80	-1633.77	-1633.96	-1633.64	
uce-4593	-1745.06	-1737.36	-1738.06	-1736.96	-1737.80	
uce-4594	-2638.97	-2638.72	-2640.56	-2638.04	-2638.41	
uce-4598	-1664.58	-1664.07	-1665.64	-1665.93	-1662.90	
uce-4599	-1658.95	-1661.65	-1662.12	-1662.21	-1661.40	
uce-46	-2061.74	-2059.46	-2059.15	-2059.24	-2059.48	
uce-460	-1245.76	-1248.34	-1248.97	-1248.78	-1247.67	
uce-4600	-2077.63	-2089.79	-2091.15	-2088.69	-2091.10	
uce-4602	-1339.32	-1341.13	-1340.95	-1340.92	-1341.09	
uce-4605	-2913.32	-2906.97	-2907.86	-2906.87	-2907.04	
uce-4606	-1546.05	-1551.43	-1551.45	-1551.15	-1552.00	
uce-4607	-2030.76	-2021.16	-2021.34	-2020.60	-2020.95	
uce-4608	-944.93	-945.38	-945.07	-945.64	-945.66	
uce-4609	-2118.74	-2094.78	-2094.62	-2094.51	-2099.24	
uce-4610	-578.80	-575.03	-578.12	-574.00	-578.44	
uce-4612	-2176.66	-2154.37	-2155.44	-2154.36	-2153.75	
uce-4614	-956.96	-965.10	-964.59	-965.95	-966.09	
uce-4615	-1761.80	-1765.70	-1766.13	-1766.39	-1764.65	
uce-4616	-2085.58	-2084.06	-2084.40	-2084.12	-2083.63	
uce-4618	-772.11	-775.16	-779.74	-776.11	-774.44	
uce-4619	-1396.92	-1381.89	-1381.26	-1382.47	-1382.56	
uce-4622	-2078.92	-2070.54	-2073.50	-2073.36	-2069.44	
uce-4623	-1244.08	-1238.45	-1239.40	-1239.27	-1237.44	
uce-4625	-1537.13	-1534.87	-1541.18	-1540.13	-1534.07	
uce-4626	-2424.52	-2422.75	-2423.43	-2424.30	-2422.02	
uce-463	-2062.67	-2040.63	-2045.65	-2045.68	-2039.59	
uce-4631	-1810.16	-1785.22	-1786.44	-1784.80	-1784.93	
uce-4632	-1747.42	-1744.32	-1747.75	-1743.35	-1747.42	
uce-4637	-1485.54	-1480.26	-1480.52	-1479.84	-1480.21	
uce-4638	-1409.29	-1405.21	-1405.17	-1405.86	-1404.99	
uce-4639	-2513.79	-2524.40	-2526.92	-2528.61	-2523.42	
uce-464	-1856.84	-1850.97	-1851.71	-1851.15	-1850.13	
uce-4640	-871.62	-875.43	-874.86	-875.94	-875.96	
uce-4641	-2781.54	-2765.04	-2765.80	-2766.82	-2763.78	
uce-4642	-1022.28	-1020.59	-1020.56	-1020.41	-1020.08	
uce-4643	-1550.71	-1532.49	-1532.68	-1532.89	-1532.87	
uce-4644	-1674.02	-1671.31	-1669.97	-1680.75	-1680.39	
uce-4646	-1307.11	-1304.16	-1304.98	-1305.44	-1303.47	
uce-4651	-1813.08	-1815.55	-1815.52	-1815.85	-1815.80	
uce-4652	-1637.10	-1638.62	-1637.63	-1641.61	-1641.44	
uce-4653	-2197.35	-2183.29	-2183.36	-2182.69	-2183.81	
uce-4654	-1398.47	-1395.29	-1395.07	-1395.61	-1394.94	
uce-4656	-1878.85	-1878.96	-1878.45	-1879.70	-1879.98	
uce-4658	-1749.81	-1744.54	-1748.07	-1747.67	-1743.45	
uce-4659	-731.67	-726.89	-727.19	-727.05	-727.18	
uce-4661	-1242.45	-1239.41	-1239.52	-1239.62	-1238.80	
uce-4662	-1803.21	-1793.94	-1793.18	-1794.85	-1794.32	
uce-4666	-2011.37	-1998.55	-2000.72	-1997.20	-2001.08	
uce-4670	-2072.28	-2065.26	-2064.83	-2064.71	-2065.47	
uce-4671	-2167.27	-2160.19	-2160.83	-2160.92	-2159.68	
uce-4672	-2708.30	-2724.64	-2724.27	-2725.90	-2724.28	
uce-4673	-1499.33	-1506.16	-1507.53	-1505.25	-1508.83	
uce-4674	-1618.15	-1601.84	-1601.16	-1603.31	-1602.96	
uce-4676	-1233.90	-1224.37	-1224.78	-1224.74	-1224.05	
uce-4678	-1373.28	-1357.04	-1360.13	-1357.24	-1356.10	
uce-4679	-1270.05	-1264.76	-1264.86	-1264.65	-1265.96	
uce-4680	-1165.11	-1167.26	-1167.00	-1171.16	-1166.45	
uce-4681	-945.74	-949.38	-950.08	-949.97	-949.10	
uce-4687	-800.36	-800.15	-801.07	-801.12	-799.30	
uce-4688	-1929.39	-1916.79	-1916.63	-1916.89	-1916.62	
uce-469	-1664.47	-1655.59	-1658.83	-1654.42	-1658.69	
uce-4690	-1898.51	-1899.71	-1899.36	-1900.52	-1899.75	
uce-4692	-2326.11	-2326.25	-2329.45	-2324.89	-2329.54	
uce-4693	-601.73	-601.59	-601.94	-602.13	-601.13	
uce-4694	-1973.56	-1970.46	-1970.69	-1970.55	-1970.18	
uce-4695	-1167.63	-1170.14	-1170.22	-1170.18	-1170.27	
uce-4696	-1743.32	-1737.35	-1737.47	-1737.23	-1737.43	
uce-4697	-2070.51	-2063.80	-2062.83	-2071.79	-2067.92	
uce-4699	-1713.45	-1708.35	-1708.26	-1708.26	-1708.36	
uce-47	-1849.66	-1858.91	-1862.22	-1862.75	-1857.90	
uce-4702	-740.59	-735.30	-735.27	-735.18	-735.39	
uce-4704	-1597.50	-1585.51	-1585.23	-1585.77	-1585.52	
uce-4705	-2108.26	-2095.27	-2104.30	-2104.04	-2094.00	
uce-4707	-2054.23	-2048.88	-2048.27	-2052.64	-2053.13	
uce-4711	-1108.52	-1100.51	-1100.41	-1100.06	-1100.45	
uce-4713	-1633.94	-1633.59	-1635.01	-1635.15	-1632.75	
uce-4714	-2169.37	-2149.55	-2152.90	-2152.90	-2148.82	
uce-4716	-1512.41	-1515.99	-1516.21	-1515.82	-1515.89	
uce-4719	-1213.79	-1192.66	-1191.60	-1195.96	-1195.77	
uce-472	-1866.30	-1866.52	-1866.57	-1866.23	-1866.56	
uce-4721	-1843.56	-1838.12	-1839.41	-1839.32	-1837.34	
uce-4724	-974.54	-973.79	-973.63	-973.85	-973.55	
uce-4725	-1668.99	-1664.70	-1667.60	-1667.34	-1663.58	
uce-4730	-1592.27	-1574.38	-1573.77	-1576.91	-1574.67	
uce-4732	-1618.74	-1620.34	-1620.57	-1620.41	-1620.58	
uce-4733	-2162.39	-2157.70	-2164.03	-2164.25	-2156.48	
uce-4735	-1611.06	-1613.75	-1613.54	-1613.70	-1613.31	
uce-4738	-1164.89	-1154.86	-1157.84	-1154.06	-1157.82	
uce-4739	-1737.04	-1732.34	-1736.36	-1736.29	-1731.39	
uce-4741	-1033.21	-1033.37	-1033.34	-1033.43	-1033.25	
uce-4742	-1391.02	-1389.75	-1390.04	-1390.06	-1389.21	
uce-4744	-1418.15	-1406.18	-1406.24	-1406.99	-1406.59	
uce-4747	-2320.14	-2321.27	-2323.46	-2323.61	-2320.05	
uce-4751	-1436.57	-1418.87	-1423.08	-1422.86	-1418.07	
uce-4752	-2776.09	-2749.21	-2748.36	-2753.33	-2750.79	
uce-4753	-916.37	-915.49	-915.35	-914.96	-915.34	
uce-4754	-2430.21	-2434.04	-2435.35	-2433.35	-2433.99	
uce-4757	-1518.61	-1517.79	-1517.99	-1518.17	-1517.38	
uce-4760	-1980.91	-1974.23	-1974.68	-1974.97	-1973.69	
uce-4761	-2088.21	-2097.25	-2098.58	-2098.33	-2096.08	
uce-4762	-2839.11	-2833.66	-2835.61	-2832.53	-2834.78	
uce-4763	-1550.14	-1550.15	-1549.91	-1550.11	-1550.03	
uce-4764	-1092.74	-1095.56	-1095.53	-1095.29	-1095.77	
uce-4765	-621.01	-620.53	-620.80	-620.96	-619.88	
uce-4766	-1643.72	-1640.05	-1640.39	-1641.35	-1639.52	
uce-4769	-1412.50	-1414.24	-1414.51	-1414.42	-1414.12	
uce-4770	-1740.22	-1739.25	-1742.86	-1743.71	-1738.12	
uce-4775	-797.80	-794.29	-794.41	-793.57	-795.42	
uce-4776	-1426.96	-1427.69	-1426.77	-1429.81	-1430.25	
uce-4777	-905.55	-892.55	-896.50	-896.46	-891.46	
uce-4778	-1703.16	-1699.46	-1701.76	-1702.21	-1698.56	
uce-4779	-1129.01	-1124.97	-1126.71	-1124.10	-1126.78	
uce-478	-1780.38	-1774.50	-1778.06	-1778.74	-1773.42	
uce-4780	-1908.10	-1906.73	-1907.98	-1906.01	-1908.11	
uce-4782	-1678.03	-1669.26	-1668.92	-1669.72	-1670.04	
uce-4784	-2913.20	-2910.18	-2908.96	-2914.29	-2916.33	
uce-4786	-1432.58	-1436.34	-1436.98	-1436.00	-1436.51	
uce-4787	-1546.71	-1540.27	-1539.47	-1543.35	-1544.10	
uce-4788	-1729.73	-1715.94	-1718.28	-1718.55	-1715.12	
uce-4789	-1863.97	-1864.02	-1865.95	-1865.84	-1862.88	
uce-4792	-2011.53	-2006.64	-2007.17	-2006.87	-2006.50	
uce-4804	-2384.87	-2368.34	-2367.60	-2372.92	-2368.58	
uce-4806	-1115.89	-1116.35	-1118.09	-1117.79	-1115.47	
uce-4807	-694.29	-693.64	-694.01	-693.02	-694.24	
uce-4808	-1644.10	-1642.48	-1642.76	-1642.83	-1642.63	
uce-4810	-898.01	-896.59	-896.56	-896.80	-896.63	
uce-4813	-2173.86	-2165.57	-2166.21	-2164.97	-2165.68	
uce-4818	-1382.21	-1386.12	-1385.95	-1386.15	-1385.97	
uce-4819	-1190.34	-1197.20	-1197.39	-1197.20	-1196.58	
uce-4820	-2150.30	-2151.27	-2154.02	-2155.38	-2150.22	
uce-4823	-2189.33	-2187.79	-2188.57	-2188.61	-2186.86	
uce-4827	-1516.18	-1511.96	-1511.44	-1512.82	-1511.72	
uce-4828	-1290.96	-1288.39	-1289.52	-1287.72	-1290.40	
uce-4829	-1093.25	-1087.73	-1088.13	-1087.85	-1087.88	
uce-483	-2037.30	-2034.98	-2035.43	-2034.95	-2034.39	
uce-4830	-887.73	-887.41	-887.71	-887.92	-887.05	
uce-4831	-1603.73	-1598.82	-1605.96	-1597.85	-1605.65	
uce-4832	-1981.24	-1976.45	-1984.44	-1982.57	-1975.41	
uce-4833	-1570.53	-1559.26	-1559.58	-1559.41	-1558.78	
uce-4835	-1309.98	-1304.19	-1306.84	-1306.30	-1303.38	
uce-4837	-2570.80	-2545.01	-2544.37	-2545.41	-2545.13	
uce-4838	-1480.47	-1481.91	-1480.99	-1482.69	-1482.14	
uce-4839	-1729.16	-1728.85	-1729.01	-1728.93	-1728.73	
uce-4840	-1303.56	-1301.41	-1304.57	-1304.42	-1300.39	
uce-4841	-993.59	-989.09	-988.85	-989.00	-988.96	
uce-4842	-1000.03	-1000.85	-1000.52	-1000.73	-1001.48	
uce-4843	-1666.10	-1667.11	-1667.44	-1666.54	-1667.81	
uce-4845	-1840.46	-1838.10	-1838.31	-1838.09	-1838.25	
uce-4846	-1546.10	-1538.99	-1538.20	-1541.09	-1539.18	
uce-4848	-1487.03	-1479.21	-1479.26	-1478.26	-1479.79	
uce-485	-2932.04	-2934.69	-2935.29	-2934.76	-2934.35	
uce-4850	-1633.68	-1627.61	-1629.01	-1630.26	-1626.85	
uce-4851	-1676.57	-1677.77	-1677.80	-1678.23	-1677.62	
uce-4853	-786.38	-786.15	-785.91	-786.53	-786.54	
uce-4854	-1727.78	-1724.66	-1725.17	-1724.41	-1725.07	
uce-4855	-1473.30	-1461.64	-1470.67	-1470.98	-1460.38	
uce-4856	-1712.62	-1702.72	-1704.87	-1704.85	-1701.94	
uce-4858	-1780.37	-1780.99	-1781.37	-1781.14	-1780.69	
uce-4859	-1755.38	-1755.55	-1755.30	-1755.28	-1755.38	
uce-486	-1160.90	-1152.24	-1152.00	-1152.17	-1152.14	
uce-4862	-1013.52	-1007.34	-1015.66	-1015.49	-1006.17	
uce-4863	-1391.03	-1375.77	-1375.66	-1375.87	-1375.77	
uce-4865	-1743.83	-1732.03	-1735.83	-1736.14	-1731.01	
uce-4866	-1339.65	-1332.37	-1331.77	-1332.37	-1333.65	
uce-4867	-1486.62	-1483.06	-1482.02	-1486.13	-1485.85	
uce-4868	-740.45	-744.17	-744.41	-744.58	-744.02	
uce-487	-1292.37	-1279.88	-1280.09	-1280.10	-1280.54	
uce-4871	-2758.53	-2738.79	-2737.55	-2743.96	-2743.29	
uce-4874	-1003.95	-998.14	-998.30	-998.49	-998.43	
uce-4878	-1683.15	-1691.51	-1690.99	-1691.80	-1691.57	
uce-4881	-1460.76	-1459.24	-1458.18	-1460.45	-1460.68	
uce-4882	-919.99	-918.05	-918.14	-917.89	-918.20	
uce-4883	-1443.92	-1438.27	-1438.22	-1437.91	-1438.14	
uce-4884	-1714.75	-1704.09	-1708.66	-1708.35	-1703.01	
uce-4885	-2578.77	-2574.56	-2615.21	-2573.49	-2614.18	
uce-4887	-1903.12	-1901.55	-1901.68	-1903.08	-1901.06	
uce-4889	-2189.29	-2192.37	-2196.65	-2196.69	-2191.04	
uce-4891	-1870.67	-1865.17	-1867.91	-1864.20	-1869.29	
uce-4897	-1225.05	-1220.35	-1220.35	-1220.41	-1220.15	
uce-4899	-1202.07	-1196.86	-1202.81	-1202.20	-1196.07	
uce-490	-1101.38	-1101.95	-1101.83	-1101.82	-1102.05	
uce-4900	-2113.14	-2107.95	-2109.61	-2109.38	-2107.15	
uce-4902	-1778.10	-1770.50	-1770.77	-1771.03	-1769.39	
uce-4904	-1105.68	-1100.43	-1102.74	-1099.44	-1103.15	
uce-4905	-1985.61	-1996.18	-1996.45	-1995.64	-1996.40	
uce-4908	-1889.05	-1893.81	-1893.18	-1894.46	-1894.36	
uce-491	-1798.60	-1800.35	-1799.67	-1801.34	-1800.96	
uce-4910	-1852.66	-1833.65	-1833.40	-1834.30	-1834.36	
uce-4912	-1045.05	-1044.17	-1045.97	-1043.02	-1045.67	
uce-4915	-1688.05	-1687.01	-1687.14	-1687.72	-1686.76	
uce-4917	-1654.43	-1659.01	-1659.12	-1658.96	-1658.97	
uce-4918	-613.63	-613.03	-613.42	-613.22	-613.26	
uce-4919	-1576.87	-1574.66	-1576.65	-1577.48	-1574.01	
uce-4921	-1611.94	-1604.85	-1607.91	-1608.83	-1603.85	
uce-4925	-1408.21	-1391.53	-1394.71	-1394.97	-1390.24	
uce-4927	-1500.75	-1497.34	-1497.53	-1497.25	-1497.28	
uce-4928	-1778.43	-1767.82	-1769.52	-1769.28	-1766.96	
uce-4929	-903.08	-905.20	-905.09	-904.71	-905.06	
uce-493	-2124.92	-2117.80	-2118.00	-2118.26	-2117.49	
uce-4931	-2076.60	-2067.20	-2071.02	-2065.85	-2071.05	
uce-4932	-1291.14	-1291.06	-1291.14	-1291.45	-1290.92	
uce-4933	-1551.38	-1550.00	-1549.81	-1549.69	-1549.55	
uce-4935	-734.57	-735.76	-735.40	-735.91	-735.92	
uce-4939	-1709.15	-1709.76	-1708.60	-1711.82	-1712.29	
uce-494	-2057.82	-2061.14	-2060.94	-2060.47	-2061.05	
uce-4940	-1636.78	-1630.01	-1632.04	-1629.99	-1629.64	
uce-4943	-1990.37	-1997.41	-1997.22	-1997.40	-1997.23	
uce-4944	-1430.71	-1426.32	-1426.23	-1426.73	-1426.85	
uce-4945	-874.82	-871.21	-870.89	-871.20	-871.09	
uce-4947	-991.75	-991.29	-992.77	-990.16	-992.56	
uce-4950	-600.72	-591.07	-591.18	-590.81	-591.71	
uce-4952	-1064.87	-1064.74	-1064.58	-1064.36	-1064.43	
uce-4954	-2414.50	-2416.97	-2416.92	-2418.98	-2415.94	
uce-4956	-1149.96	-1141.62	-1141.92	-1142.04	-1141.85	
uce-496	-1001.12	-1004.46	-1004.18	-1004.72	-1004.66	
uce-4960	-1333.21	-1336.48	-1336.15	-1336.82	-1337.19	
uce-4963	-1853.06	-1835.79	-1834.50	-1843.56	-1842.54	
uce-4964	-1269.95	-1262.28	-1262.16	-1262.27	-1262.41	
uce-4966	-811.19	-818.91	-819.19	-818.37	-818.98	
uce-4967	-754.00	-753.29	-752.76	-753.74	-753.74	
uce-4969	-993.79	-992.86	-992.65	-992.83	-992.66	
uce-4970	-1368.08	-1364.03	-1364.93	-1365.15	-1362.82	
uce-4975	-1472.25	-1465.96	-1469.20	-1469.34	-1464.46	
uce-4976	-2065.64	-2054.23	-2053.93	-2054.18	-2054.34	
uce-4977	-2068.47	-2074.17	-2074.14	-2073.98	-2074.33	
uce-4978	-1425.63	-1423.67	-1423.56	-1423.88	-1423.53	
uce-4981	-1937.62	-1954.30	-1955.88	-1953.55	-1955.80	
uce-4982	-1294.90	-1293.52	-1293.52	-1293.43	-1293.77	
uce-4983	-1783.23	-1771.04	-1773.68	-1769.84	-1773.37	
uce-4986	-1388.61	-1382.51	-1382.89	-1382.89	-1382.26	
uce-499	-892.92	-893.01	-893.36	-892.30	-893.16	
uce-4990	-1059.32	-1057.33	-1057.44	-1057.32	-1057.32	
uce-4992	-1338.43	-1333.19	-1334.19	-1332.19	-1335.99	
uce-4993	-877.31	-872.90	-873.20	-873.34	-872.11	
uce-4998	-1952.62	-1956.44	-1956.38	-1956.53	-1956.55	
uce-5	-2315.05	-2299.92	-2299.17	-2300.79	-2300.64	
uce-5003	-1866.24	-1872.69	-1873.67	-1872.09	-1872.78	
uce-5005	-1667.83	-1665.42	-1665.76	-1666.07	-1665.52	
uce-5007	-1435.13	-1437.12	-1438.45	-1436.59	-1438.27	
uce-5008	-804.37	-790.98	-791.12	-791.51	-790.94	
uce-5011	-1667.47	-1664.54	-1664.02	-1666.12	-1665.06	
uce-5012	-1910.29	-1907.89	-1907.99	-1907.87	-1907.88	
uce-5013	-1618.02	-1624.87	-1624.56	-1625.65	-1625.70	
uce-5016	-2156.08	-2145.46	-2152.90	-2153.52	-2144.27	
uce-5018	-1680.36	-1670.14	-1669.02	-1675.65	-1672.15	
uce-5019	-1428.63	-1427.79	-1427.51	-1427.94	-1427.87	
uce-5021	-1666.85	-1659.43	-1663.23	-1663.36	-1658.52	
uce-5022	-2348.69	-2343.66	-2345.59	-2342.75	-2345.34	
uce-5024	-1858.96	-1848.73	-1848.36	-1848.80	-1848.56	
uce-5025	-1081.27	-1081.46	-1081.40	-1081.72	-1081.49	
uce-5031	-1152.20	-1152.66	-1153.07	-1152.60	-1152.67	
uce-5033	-1076.62	-1070.22	-1070.29	-1072.92	-1069.32	
uce-5034	-1018.43	-999.56	-1000.03	-1000.15	-998.98	
uce-5035	-1427.06	-1430.05	-1429.51	-1429.83	-1430.11	
uce-5038	-1293.87	-1285.25	-1284.95	-1284.98	-1284.77	
uce-5039	-2184.62	-2177.40	-2177.97	-2176.62	-2178.30	
uce-5040	-1256.34	-1257.85	-1259.06	-1260.27	-1257.10	
uce-5041	-1689.95	-1669.17	-1671.52	-1668.38	-1671.54	
uce-5042	-1413.78	-1409.73	-1410.07	-1409.88	-1409.62	
uce-5044	-1792.96	-1786.92	-1787.76	-1786.22	-1787.79	
uce-5048	-1744.74	-1732.72	-1734.73	-1735.09	-1731.37	
uce-5051	-1070.06	-1064.64	-1069.49	-1069.19	-1063.44	
uce-5052	-864.65	-865.13	-865.26	-865.27	-865.06	
uce-5053	-1248.09	-1242.70	-1245.22	-1245.21	-1241.42	
uce-5054	-1308.44	-1291.88	-1291.77	-1292.03	-1291.60	
uce-5055	-1981.84	-1980.73	-1981.78	-1980.33	-1981.50	
uce-5062	-2104.11	-2106.78	-2114.64	-2105.90	-2117.92	
uce-5063	-1122.78	-1120.14	-1120.70	-1119.74	-1120.81	
uce-5064	-1164.37	-1168.13	-1168.08	-1167.86	-1168.11	
uce-5065	-1376.48	-1380.90	-1380.72	-1381.00	-1380.92	
uce-5068	-1622.05	-1641.07	-1640.86	-1641.05	-1641.34	
uce-507	-1720.72	-1709.25	-1708.55	-1710.89	-1710.34	
uce-5072	-1985.39	-1984.11	-1984.97	-1983.22	-1984.90	
uce-5074	-1080.17	-1079.83	-1080.04	-1080.14	-1079.49	
uce-5075	-1467.04	-1462.27	-1463.46	-1461.43	-1463.02	
uce-5076	-2173.16	-2167.19	-2167.96	-2166.54	-2167.23	
uce-5077	-1014.25	-1013.61	-1016.11	-1016.28	-1012.79	
uce-5083	-2516.61	-2512.96	-2513.65	-2513.58	-2512.20	
uce-5084	-871.93	-871.67	-871.79	-871.43	-871.83	
uce-5085	-1366.63	-1364.13	-1363.25	-1367.23	-1364.11	
uce-5087	-1527.69	-1530.11	-1530.00	-1530.41	-1529.88	
uce-5090	-1082.31	-1078.44	-1078.24	-1078.97	-1078.66	
uce-5091	-1789.29	-1779.29	-1780.29	-1778.13	-1781.65	
uce-5093	-1227.95	-1220.69	-1223.51	-1219.69	-1223.51	
uce-5095	-1681.17	-1679.99	-1683.53	-1678.68	-1682.62	
uce-5096	-1690.60	-1688.43	-1688.71	-1688.93	-1688.40	
uce-5097	-1917.62	-1911.36	-1911.91	-1910.67	-1911.10	
uce-5098	-1327.92	-1346.68	-1346.67	-1346.37	-1346.83	
uce-5099	-950.13	-929.67	-931.54	-928.79	-931.30	
uce-510	-2377.95	-2350.95	-2349.81	-2354.57	-2354.86	
uce-5102	-1330.78	-1325.19	-1325.26	-1325.15	-1325.28	
uce-5103	-1754.22	-1747.72	-1747.90	-1748.25	-1747.18	
uce-5108	-1755.01	-1735.85	-1735.98	-1735.57	-1735.71	
uce-5109	-1694.76	-1688.27	-1687.38	-1690.73	-1689.01	
uce-511	-2317.14	-2318.84	-2320.80	-2321.04	-2318.34	
uce-5110	-779.69	-778.91	-779.20	-778.40	-779.23	
uce-5113	-1175.25	-1181.68	-1181.59	-1181.44	-1181.53	
uce-5114	-1062.10	-1054.90	-1057.30	-1054.14	-1057.40	
uce-5116	-1428.87	-1428.73	-1428.46	-1428.70	-1428.30	
uce-5119	-2254.23	-2244.53	-2254.09	-2253.82	-2243.54	
uce-512	-1835.59	-1833.81	-1840.55	-1841.25	-1832.86	
uce-5120	-2500.87	-2503.36	-2515.36	-2502.30	-2512.53	
uce-5123	-1826.82	-1826.09	-1826.18	-1826.21	-1826.76	
uce-5125	-2047.53	-2036.87	-2042.21	-2035.91	-2039.54	
uce-5129	-1320.97	-1320.78	-1320.91	-1320.33	-1321.20	
uce-513	-2008.13	-2004.84	-2005.42	-2005.50	-2004.01	
uce-5132	-2057.90	-2057.78	-2058.27	-2057.29	-2057.44	
uce-5133	-2106.07	-2091.11	-2093.21	-2090.29	-2093.69	
uce-5135	-1841.24	-1833.38	-1833.60	-1833.17	-1833.69	
uce-5137	-1846.77	-1838.74	-1838.57	-1839.37	-1839.10	
uce-5141	-1779.81	-1795.37	-1796.92	-1794.19	-1796.54	
uce-5142	-1887.09	-1889.74	-1890.09	-1889.69	-1889.28	
uce-5143	-2072.83	-2075.69	-2075.54	-2076.56	-2076.27	
uce-5144	-2404.62	-2409.23	-2408.83	-2410.38	-2408.88	
uce-5145	-1384.06	-1371.74	-1376.34	-1370.45	-1376.31	
uce-5146	-1239.10	-1239.01	-1240.75	-1238.14	-1240.15	
uce-5147	-2495.01	-2493.45	-2509.99	-2492.31	-2509.44	
