Locus	Sclero	ToxPoly	ToxAngIg	ToxSnAng	ToxSnIg
uce-4871	-2385.6605	-2371.0205	-2371.0205	-2372.4705	-2372.4701	
uce-4874	-934.5199	-929.6155	-929.6152	-929.6153	-929.6152	
uce-4878	-1528.7915	-1535.0042	-1535.0045	-1535.0046	-1535.0047	
uce-4881	-1324.5820	-1322.0921	-1322.0921	-1322.1637	-1322.1638	
uce-4882	-811.0529	-809.0587	-809.0587	-809.0587	-809.0588	
uce-4883	-1308.9674	-1305.7119	-1305.7121	-1305.7120	-1305.7119	
uce-4884	-1579.7632	-1573.1890	-1576.9929	-1576.9929	-1573.1889	
uce-4885	-2363.0152	-2359.3825	-2383.0024	-2359.3825	-2383.0023	
uce-4887	-1772.0162	-1770.7419	-1770.7423	-1770.7420	-1770.7413	
uce-4889	-1969.6063	-1971.5323	-1972.6411	-1972.6409	-1971.5322	
uce-4891	-1703.4480	-1697.9229	-1699.6258	-1697.9230	-1699.6261	
uce-4897	-1114.6758	-1110.5981	-1111.4974	-1111.4969	-1110.5987	
uce-4899	-1063.3211	-1061.5353	-1067.8735	-1067.8730	-1061.5355	
uce-490	-1016.1713	-1016.7574	-1016.7573	-1016.7572	-1016.7569	
uce-4900	-1895.8500	-1894.1566	-1894.1567	-1894.1567	-1894.1568	
uce-4902	-1636.5480	-1632.5938	-1633.1028	-1633.1030	-1632.5940	
uce-4904	-995.5759	-992.0595	-993.4689	-992.0597	-993.4687	
uce-4905	-1756.1372	-1766.7626	-1766.7627	-1766.7911	-1766.7625	
uce-4908	-1664.5329	-1665.0746	-1665.0743	-1665.0745	-1665.0746	
uce-491	-1650.1194	-1652.0778	-1652.5333	-1652.5336	-1652.0774	
uce-4910	-1653.3319	-1645.2202	-1645.2210	-1645.2207	-1645.2206	
uce-4912	-944.0738	-944.0243	-944.4557	-944.0243	-944.4556	
uce-4915	-1531.6708	-1531.4813	-1531.4818	-1531.4843	-1531.4838	
uce-4917	-1490.0111	-1494.5962	-1494.5961	-1494.5963	-1494.5963	
uce-4918	-542.1082	-541.3925	-541.3926	-541.3926	-541.3924	
uce-4919	-1381.5860	-1380.4442	-1380.4564	-1380.4567	-1380.4441	
uce-4921	-1444.6580	-1437.0255	-1440.5575	-1440.5580	-1437.0256	
uce-4925	-1271.6517	-1260.2253	-1261.5580	-1261.5581	-1260.2252	
uce-4927	-1323.8951	-1323.4447	-1323.4450	-1323.4449	-1323.4447	
uce-4928	-1640.3519	-1634.2068	-1634.3411	-1634.3407	-1634.2068	
uce-4929	-797.0687	-798.3500	-798.3565	-798.3440	-798.3571	
uce-493	-1921.6241	-1914.9975	-1914.9976	-1914.9975	-1914.9973	
uce-4931	-1908.8569	-1902.2267	-1903.6616	-1902.2269	-1903.6617	
uce-4932	-1162.2238	-1162.9154	-1162.9157	-1162.9156	-1162.9156	
uce-4933	-1428.5463	-1428.2727	-1428.2731	-1428.2730	-1428.2731	
uce-4935	-659.4857	-660.3452	-660.3453	-660.3451	-660.3456	
uce-4939	-1535.0940	-1534.9223	-1534.9222	-1536.3343	-1536.3344	
uce-494	-1851.2422	-1855.5011	-1855.5699	-1855.5013	-1855.5009	
uce-4940	-1504.4961	-1500.6133	-1500.6735	-1500.6605	-1500.6132	
uce-4943	-1845.8734	-1853.8193	-1853.8195	-1853.8193	-1853.8196	
uce-4944	-1311.6359	-1309.7245	-1309.7244	-1309.7245	-1309.7246	
uce-4945	-778.6931	-776.9655	-776.9658	-776.9673	-776.9676	
uce-4947	-885.8624	-885.3167	-885.3957	-885.3165	-885.3956	
uce-4950	-504.1595	-498.3736	-498.3735	-498.3737	-498.3740	
uce-4952	-999.0544	-999.0538	-999.0541	-999.0543	-999.0539	
uce-4954	-2216.8514	-2219.3041	-2221.2273	-2221.2904	-2219.3038	
uce-4956	-1040.7669	-1037.4051	-1037.4055	-1037.4531	-1037.4529	
uce-496	-917.7810	-921.2453	-921.2450	-921.2459	-921.2534	
uce-4960	-1218.8185	-1222.2085	-1222.2085	-1222.2091	-1222.2090	
uce-4963	-1662.4623	-1648.9630	-1648.9630	-1654.1830	-1654.1826	
uce-4964	-1139.4650	-1137.1231	-1137.1235	-1137.1233	-1137.1234	
uce-4966	-725.5847	-728.7558	-728.7595	-728.7562	-728.7593	
uce-4967	-616.4221	-619.1561	-619.1452	-620.0071	-620.0130	
uce-4969	-855.9551	-855.3870	-855.3876	-855.3871	-855.3874	
uce-4970	-1234.9661	-1231.2341	-1232.0974	-1232.0978	-1231.2343	
uce-4975	-1332.8734	-1331.1788	-1333.6697	-1333.6699	-1331.1789	
uce-4976	-1812.6435	-1810.5608	-1810.5612	-1810.5611	-1810.5614	
uce-4977	-1859.5784	-1862.6097	-1862.6091	-1862.7235	-1862.7223	
uce-4978	-1267.1291	-1266.1162	-1266.1165	-1266.1163	-1266.1163	
uce-4981	-1761.1722	-1769.6681	-1769.9103	-1769.6681	-1769.9099	
uce-4982	-1164.5790	-1165.1649	-1165.1650	-1165.1650	-1165.1649	
uce-4983	-1629.6610	-1624.0331	-1625.7144	-1624.0334	-1625.6059	
uce-4986	-1236.6279	-1229.8704	-1229.8709	-1229.8708	-1229.8706	
uce-499	-805.6785	-805.6786	-806.2735	-805.6789	-806.2735	
uce-4990	-967.0938	-967.4019	-967.4025	-967.4025	-967.4023	
uce-4992	-1217.9065	-1209.7756	-1211.3211	-1209.7754	-1211.3214	
uce-4993	-771.1193	-771.6533	-772.8611	-772.8611	-771.6534	
uce-4998	-1768.5376	-1771.0919	-1771.0919	-1771.0919	-1771.0920	
uce-5	-2051.2916	-2043.8110	-2043.8110	-2043.8115	-2043.8120	
uce-5003	-1654.4732	-1657.8680	-1657.8681	-1657.8679	-1657.8681	
uce-5005	-1511.8381	-1509.8128	-1509.8127	-1509.8121	-1509.8123	
uce-5007	-1288.2478	-1290.9796	-1290.9803	-1290.9794	-1290.9805	
uce-5008	-708.0748	-701.0946	-701.1276	-701.2005	-701.2665	
uce-5011	-1505.2599	-1502.2877	-1502.2874	-1503.2301	-1502.3228	
uce-5012	-1715.4292	-1716.0226	-1716.0230	-1716.0233	-1716.0227	
uce-5013	-1447.1620	-1453.1616	-1453.1617	-1453.1621	-1453.1621	
uce-5016	-1972.2406	-1968.4783	-1970.2623	-1970.2630	-1968.4784	
uce-5018	-1461.7760	-1459.7689	-1459.7689	-1462.5678	-1461.7002	
uce-5019	-1318.7420	-1318.6622	-1318.6624	-1318.6626	-1318.6626	
uce-5021	-1490.6522	-1484.8911	-1490.0439	-1490.0435	-1484.8906	
uce-5022	-2134.6493	-2132.0815	-2132.8777	-2132.0817	-2132.8773	
uce-5024	-1699.5298	-1694.3306	-1694.3307	-1694.3308	-1694.3306	
uce-5025	-980.0986	-978.4564	-978.4565	-978.4573	-978.4565	
uce-5031	-1036.4775	-1039.2692	-1039.2693	-1039.2693	-1039.2694	
uce-5033	-962.5915	-959.8906	-961.0009	-961.3486	-959.8902	
uce-5034	-926.9461	-917.0286	-917.2890	-917.2892	-917.0289	
uce-5035	-1275.2845	-1277.8846	-1277.8846	-1277.8846	-1277.8846	
uce-5038	-1188.5233	-1183.7877	-1183.7885	-1183.7910	-1183.7914	
uce-5039	-2026.5188	-2024.0547	-2024.1525	-2024.0547	-2024.1526	
uce-5040	-1151.1730	-1153.8533	-1154.6250	-1154.8554	-1153.8530	
uce-5041	-1530.3522	-1516.7313	-1518.1675	-1516.7315	-1518.1673	
uce-5042	-1270.6680	-1268.0032	-1268.0032	-1268.0033	-1268.0031	
uce-5044	-1643.5503	-1640.6013	-1640.8570	-1640.6015	-1640.8571	
uce-5048	-1579.5649	-1574.2909	-1575.3000	-1575.3004	-1574.2907	
uce-5051	-933.3132	-931.4172	-935.5011	-935.5011	-931.4174	
uce-5052	-759.6973	-760.4204	-760.4203	-760.4206	-760.4201	
uce-5053	-1153.6409	-1148.3723	-1149.5694	-1149.5695	-1148.3721	
uce-5054	-1168.1299	-1159.3696	-1159.3699	-1159.3699	-1159.3697	
uce-5055	-1782.4982	-1783.6544	-1784.0930	-1783.6543	-1784.0579	
uce-5062	-1966.2024	-1968.4223	-1972.5824	-1968.4215	-1973.4186	
uce-5063	-1008.7145	-1008.7850	-1008.7853	-1008.7851	-1008.7853	
uce-5064	-1079.3365	-1081.3482	-1081.3482	-1081.3482	-1081.3482	
uce-5065	-1217.3508	-1222.8623	-1222.8623	-1222.8624	-1222.8624	
uce-5068	-1476.8423	-1492.4688	-1492.4690	-1492.4690	-1492.4692	
uce-507	-1569.5357	-1561.4643	-1561.4642	-1562.6642	-1562.6647	
uce-5072	-1838.4349	-1837.3504	-1838.8300	-1837.3503	-1838.8449	
uce-5074	-956.4978	-955.6159	-955.6164	-955.6169	-955.6163	
uce-5075	-1276.8367	-1276.7019	-1276.7023	-1276.7020	-1276.7021	
uce-5076	-1944.5570	-1943.8910	-1944.0767	-1943.8908	-1944.0768	
uce-5077	-920.2230	-920.3269	-922.1193	-922.1188	-920.3268	
uce-5083	-2321.5840	-2320.7446	-2320.7453	-2320.7452	-2320.7446	
uce-5084	-788.2236	-788.2243	-788.6429	-788.2245	-788.6429	
uce-5085	-1238.4075	-1235.7200	-1235.8671	-1237.6026	-1235.7200	
uce-5087	-1368.8525	-1371.0034	-1371.0034	-1371.0035	-1371.0035	
uce-5090	-940.1120	-939.1905	-939.1906	-940.0309	-940.0310	
uce-5091	-1630.3434	-1626.2451	-1627.3013	-1626.2450	-1627.9663	
uce-5093	-1145.9192	-1140.4509	-1142.3725	-1140.4510	-1142.3725	
uce-5095	-1545.3823	-1545.3823	-1547.6878	-1545.3822	-1547.6875	
uce-5096	-1549.8259	-1547.8160	-1547.8160	-1547.8161	-1547.8159	
uce-5097	-1753.8854	-1748.5555	-1749.6414	-1748.5555	-1749.6009	
uce-5098	-1198.5933	-1207.6897	-1207.6899	-1207.6893	-1207.6898	
uce-5099	-851.3725	-838.9549	-839.3689	-838.9548	-839.3686	
uce-510	-2152.9963	-2134.7737	-2134.7737	-2137.0267	-2137.0268	
uce-5102	-1193.6260	-1192.6585	-1192.6465	-1192.6454	-1192.6473	
uce-5103	-1602.1793	-1597.3831	-1597.3828	-1597.3826	-1597.3828	
uce-5108	-1613.2541	-1599.9594	-1599.9597	-1599.9594	-1599.9598	
uce-5109	-1584.6466	-1579.5906	-1579.5905	-1582.3739	-1582.1873	
uce-511	-2086.9541	-2084.6552	-2085.2133	-2085.2131	-2084.6554	
uce-5110	-695.1155	-692.8592	-692.8594	-692.8593	-692.8594	
uce-5113	-1074.6727	-1075.4560	-1075.4709	-1075.4706	-1075.4561	
uce-5114	-950.4975	-947.6845	-948.1465	-947.6834	-948.1468	
uce-5116	-1279.1847	-1281.4816	-1281.4820	-1281.4820	-1281.4816	
uce-5119	-2047.9250	-2048.1651	-2049.6252	-2049.6248	-2048.1657	
uce-512	-1594.1544	-1571.1320	-1589.4330	-1589.4335	-1571.1325	
uce-5120	-2260.5320	-2260.5317	-2267.1046	-2260.5313	-2266.9483	
uce-5123	-1650.4764	-1649.4046	-1650.0130	-1649.4043	-1650.5135	
uce-5125	-1906.4964	-1899.2145	-1902.0132	-1899.2145	-1900.7621	
uce-5129	-1209.5213	-1214.6429	-1214.6427	-1214.6430	-1214.6432	
uce-513	-1805.3759	-1804.0693	-1804.5737	-1804.5737	-1804.0698	
uce-5132	-1897.4123	-1897.7448	-1897.7451	-1897.7449	-1897.7449	
uce-5133	-1867.5650	-1858.2812	-1859.5336	-1858.2810	-1859.5336	
uce-5135	-1674.8499	-1671.1295	-1671.1295	-1671.1298	-1671.1296	
uce-5137	-1702.2366	-1697.4901	-1697.4904	-1697.4902	-1697.4906	
uce-5141	-1659.6779	-1670.4847	-1671.9994	-1670.4847	-1671.9994	
uce-5142	-1700.1952	-1700.3029	-1700.3032	-1700.3030	-1700.3035	
uce-5143	-1922.2518	-1922.9467	-1922.9466	-1922.9553	-1922.9555	
uce-5144	-2173.5082	-2177.4453	-2177.4454	-2177.8353	-2177.8345	
uce-5145	-1259.7978	-1253.7605	-1257.9048	-1253.7607	-1257.9050	
uce-5146	-1110.9015	-1112.0100	-1112.0104	-1112.0101	-1112.0101	
uce-5147	-2152.8828	-2152.8821	-2169.7398	-2152.8822	-2169.7397	
uce-5153	-1347.3887	-1341.5589	-1341.5588	-1341.5590	-1341.5586	
uce-5155	-2050.5594	-2046.0170	-2046.0169	-2052.5605	-2052.4113	
uce-5156	-1413.6425	-1409.5131	-1409.5131	-1409.5132	-1409.5131	
uce-5157	-955.8372	-954.8156	-954.9538	-954.8155	-955.7901	
uce-5158	-2191.6840	-2189.8911	-2189.8915	-2189.8912	-2189.8911	
uce-516	-1661.1166	-1665.1763	-1665.9403	-1665.9400	-1665.1760	
uce-5161	-1095.7352	-1107.0489	-1107.0490	-1107.0490	-1107.0487	
uce-5165	-2551.5517	-2552.6840	-2553.4203	-2553.4200	-2552.6839	
uce-5167	-975.4417	-973.3948	-973.3952	-973.3950	-973.3951	
uce-517	-862.4378	-862.7705	-865.0218	-862.7706	-865.0212	
uce-5172	-1063.2753	-1067.9843	-1069.8562	-1068.0819	-1069.3996	
uce-5173	-1551.8908	-1544.7005	-1544.7006	-1544.7006	-1544.7006	
uce-5175	-1197.9109	-1183.5228	-1183.5229	-1183.5228	-1183.5228	
uce-5176	-861.3348	-852.8402	-852.8404	-852.8404	-852.8407	
uce-5178	-1405.5153	-1404.3350	-1404.3350	-1404.3352	-1404.3350	
uce-518	-1706.1668	-1705.4854	-1705.4855	-1705.4857	-1705.4854	
uce-5181	-1259.7700	-1261.4046	-1261.4047	-1261.4047	-1261.4047	
uce-5182	-846.9460	-840.8001	-841.1140	-841.1141	-840.8001	
uce-5185	-1027.6719	-1027.5050	-1028.9742	-1027.5054	-1028.9742	
uce-5186	-1806.7041	-1805.5168	-1805.5171	-1806.6535	-1806.6536	
uce-5188	-1308.3015	-1305.4131	-1305.4136	-1306.1467	-1306.1476	
uce-5189	-1122.4962	-1125.9528	-1125.9528	-1125.9527	-1125.9530	
uce-519	-705.0326	-699.3752	-699.3752	-699.3753	-699.3753	
uce-5190	-1104.8577	-1101.6762	-1101.6770	-1101.6767	-1101.6764	
uce-5192	-1878.4896	-1871.6938	-1871.6938	-1872.8821	-1872.8825	
uce-5193	-1179.1141	-1178.5514	-1222.0516	-1178.5517	-1222.0515	
uce-5196	-1102.4533	-1100.1060	-1100.1071	-1100.1062	-1100.1068	
uce-52	-1076.6197	-1076.6200	-1076.6201	-1076.6200	-1076.6201	
uce-520	-1229.5461	-1235.9777	-1235.9779	-1235.9776	-1235.9777	
uce-5200	-1697.4564	-1696.3460	-1712.2300	-1696.3461	-1712.2299	
uce-5202	-1565.0969	-1565.1337	-1565.3169	-1565.3162	-1565.1333	
uce-5208	-1145.6379	-1146.5871	-1146.5874	-1146.5871	-1146.5879	
uce-5210	-1762.6086	-1758.6994	-1758.8563	-1758.8561	-1758.6991	
uce-5211	-2163.7662	-2155.2531	-2155.2531	-2156.0463	-2155.4729	
uce-5215	-1284.7772	-1280.0986	-1280.0985	-1280.0986	-1280.0984	
uce-5218	-1769.2142	-1762.2867	-1762.2868	-1762.2874	-1762.2874	
uce-522	-643.6652	-643.6651	-643.6652	-643.6652	-643.6652	
uce-5220	-1305.9415	-1300.2604	-1300.6203	-1300.6603	-1300.2604	
uce-5221	-1762.4627	-1755.2941	-1755.9763	-1755.2942	-1755.9763	
uce-5223	-1137.2228	-1138.7984	-1138.7980	-1142.8183	-1142.8179	
uce-5224	-848.5659	-848.5372	-848.5373	-848.5372	-848.5374	
uce-5225	-1596.6985	-1589.1896	-1589.1899	-1589.1897	-1589.1896	
uce-5228	-691.1864	-688.6708	-688.6708	-688.6710	-688.6710	
uce-5231	-1181.8159	-1173.8962	-1173.8963	-1173.8964	-1173.8966	
uce-5232	-1367.0582	-1365.0846	-1367.3628	-1367.3629	-1365.0846	
uce-5235	-1332.3377	-1332.3369	-1332.3371	-1332.3369	-1332.3371	
uce-5238	-1532.0807	-1529.4413	-1529.4413	-1529.4413	-1529.4413	
uce-5239	-354.5652	-354.5060	-354.5064	-354.5062	-354.5650	
uce-5240	-1086.3008	-1086.2637	-1086.2635	-1086.2635	-1086.2635	
uce-5244	-1330.2942	-1319.5000	-1319.5000	-1320.0199	-1320.0200	
uce-5246	-1281.3198	-1275.3198	-1275.3203	-1275.3198	-1275.3201	
uce-5250	-1591.9650	-1594.8931	-1595.4255	-1594.8929	-1595.4253	
uce-5251	-2969.2802	-2963.5814	-2963.6716	-2963.6711	-2963.5810	
uce-5255	-1230.1972	-1232.7875	-1235.4002	-1232.7875	-1235.4001	
uce-5256	-1101.1533	-1097.9406	-1098.2844	-1098.2842	-1097.9417	
uce-5259	-1135.4374	-1133.5857	-1133.5857	-1136.4013	-1136.4014	
uce-526	-1112.1710	-1117.7836	-1117.7835	-1118.0377	-1118.0377	
uce-5260	-1598.2424	-1599.1046	-1599.2049	-1599.2056	-1599.1049	
uce-5261	-1486.9104	-1481.7807	-1483.8411	-1481.7807	-1483.8413	
uce-5263	-2133.7758	-2127.6514	-2127.6514	-2135.3711	-2135.1528	
uce-5265	-1431.0454	-1435.3667	-1436.7128	-1435.3665	-1436.7126	
uce-5269	-1325.5790	-1325.9154	-1325.9153	-1325.9158	-1325.9154	
uce-527	-954.9097	-953.9572	-953.9572	-953.9573	-953.9571	
uce-5272	-2091.2193	-2088.7337	-2088.7340	-2088.7339	-2088.7337	
uce-5273	-1149.9915	-1148.4483	-1148.4484	-1148.7601	-1148.7603	
uce-5275	-1084.2301	-1084.2298	-1084.2299	-1084.2301	-1084.2300	
uce-5278	-1390.8801	-1394.3407	-1394.3412	-1394.3406	-1394.3406	
uce-528	-1170.7676	-1172.8690	-1172.8732	-1172.8696	-1172.8695	
uce-5280	-834.0353	-836.0963	-837.1822	-837.1823	-836.0967	
uce-5284	-867.7823	-867.7813	-867.7824	-867.7826	-867.7811	
uce-5286	-1226.5493	-1225.3222	-1225.3224	-1225.3225	-1225.3222	
uce-5289	-940.8931	-925.1385	-925.1386	-925.1386	-925.1386	
uce-529	-2001.3648	-2002.7009	-2002.7010	-2002.7646	-2002.7645	
uce-5290	-2350.3508	-2351.6041	-2351.7304	-2352.5610	-2351.6035	
uce-5291	-1881.0540	-1871.3794	-1871.5881	-1871.5878	-1871.3795	
uce-5292	-1019.0983	-1014.0173	-1014.0176	-1014.0176	-1014.0174	
uce-5293	-1605.9823	-1604.5792	-1604.8130	-1604.5790	-1604.8131	
uce-5295	-2085.4832	-2077.9672	-2077.9675	-2080.4040	-2080.4042	
uce-5296	-1089.2137	-1091.3330	-1091.3329	-1091.3334	-1091.3334	
uce-5297	-1363.0965	-1369.6482	-1370.9211	-1369.6483	-1370.9214	
uce-53	-1267.8339	-1265.0602	-1265.0599	-1265.1311	-1265.1313	
uce-5301	-1302.1551	-1297.8462	-1298.6617	-1298.6617	-1297.8463	
uce-5305	-1130.1633	-1131.4209	-1131.4209	-1131.4210	-1131.4210	
uce-5311	-1892.9054	-1890.9546	-1891.1955	-1890.9545	-1891.1954	
uce-5313	-987.6355	-987.6355	-987.6356	-987.6356	-987.6356	
uce-5314	-1410.9860	-1402.8919	-1402.8924	-1402.8922	-1402.8921	
uce-5315	-1708.5623	-1710.3080	-1713.1999	-1713.1729	-1710.3082	
uce-5319	-993.6109	-1000.2501	-1000.2499	-1000.2501	-1000.2502	
uce-532	-867.6265	-870.5659	-870.5636	-870.5673	-870.5664	
uce-5321	-714.4567	-727.8952	-727.8947	-727.8950	-727.8955	
uce-5322	-1418.8469	-1434.5403	-1434.5402	-1434.5403	-1434.5405	
uce-5323	-1086.9674	-1086.8409	-1086.8415	-1086.8407	-1086.8414	
uce-5327	-1313.4038	-1314.3545	-1314.3546	-1314.3551	-1314.3550	
uce-5328	-1339.2032	-1342.4353	-1342.4348	-1344.2177	-1342.7380	
uce-533	-2050.9001	-2053.8762	-2055.1136	-2055.0764	-2053.8762	
uce-5331	-1058.7699	-1059.9260	-1061.6279	-1061.6274	-1059.9262	
uce-5332	-866.3398	-864.2603	-864.2605	-864.2610	-864.2608	
uce-5334	-1527.7048	-1529.2774	-1529.2774	-1529.2773	-1529.2772	
uce-534	-1641.7519	-1634.5001	-1634.5267	-1634.5266	-1634.4999	
uce-5340	-1240.7738	-1238.6615	-1238.6621	-1238.6617	-1238.6621	
uce-5343	-697.0219	-694.8218	-694.8218	-694.8218	-694.8219	
uce-5344	-1496.8878	-1491.1815	-1491.1816	-1492.7474	-1492.7474	
uce-5346	-905.1365	-909.3035	-909.3032	-909.3039	-909.3035	
uce-5347	-1650.8074	-1643.6519	-1651.1873	-1650.0110	-1643.6519	
uce-5348	-2056.6709	-2069.8053	-2075.7628	-2075.7623	-2069.8055	
uce-5349	-1207.3446	-1204.6871	-1205.2516	-1205.2511	-1204.6871	
uce-535	-897.5231	-896.1194	-896.1198	-896.1196	-896.1193	
uce-5356	-1363.6145	-1365.2641	-1366.5428	-1365.2639	-1366.5427	
uce-5357	-1081.5605	-1078.3193	-1078.3200	-1078.3198	-1078.3194	
uce-5361	-1302.0560	-1295.1129	-1295.1133	-1295.1133	-1295.1129	
uce-5364	-1748.8050	-1744.0699	-1744.1678	-1744.1678	-1744.0698	
uce-5366	-1352.4813	-1352.4229	-1352.4230	-1352.4230	-1352.4229	
uce-5369	-2275.9794	-2273.8136	-2274.9449	-2274.9450	-2273.8135	
uce-5371	-601.4526	-600.1382	-600.1382	-600.1382	-600.1380	
uce-5377	-778.5705	-767.9880	-767.9882	-767.9882	-767.9883	
uce-5379	-1196.0074	-1192.8475	-1193.0088	-1192.8481	-1193.0095	
uce-538	-1445.5155	-1446.5570	-1446.7442	-1446.5569	-1446.7440	
uce-5380	-1300.9744	-1290.2926	-1291.3033	-1290.2926	-1291.9359	
uce-5381	-745.4293	-748.9726	-748.9728	-748.9728	-748.9729	
uce-5382	-1421.6694	-1447.8403	-1447.8406	-1447.8405	-1447.8405	
uce-5383	-1598.8090	-1595.9751	-1595.9743	-1598.6294	-1599.6052	
uce-5385	-1073.2928	-1071.9277	-1071.9277	-1071.9277	-1071.9275	
uce-5387	-1102.9432	-1105.5347	-1105.5347	-1105.5347	-1105.5346	
uce-539	-1113.4451	-1109.7598	-1109.7598	-1109.7598	-1109.7599	
uce-5390	-1326.1927	-1324.9285	-1326.7127	-1324.9287	-1326.7123	
uce-5391	-1255.7942	-1253.5473	-1253.5477	-1253.5474	-1253.5473	
uce-5392	-1135.0812	-1140.3225	-1140.3230	-1140.3228	-1140.3226	
uce-5393	-1441.7811	-1441.1420	-1441.1423	-1441.1420	-1441.1420	
uce-5394	-879.8911	-880.3334	-880.3334	-880.3334	-880.3333	
uce-5395	-628.4024	-631.8466	-631.8465	-631.8467	-631.8462	
uce-5396	-741.9001	-742.6338	-744.7806	-744.7823	-742.6329	
uce-5399	-745.0346	-747.4859	-747.5829	-747.5830	-747.4860	
uce-54	-2031.5459	-2042.9119	-2043.8548	-2042.9120	-2043.8726	
uce-540	-1649.6643	-1648.2244	-1648.2246	-1649.5703	-1649.5700	
uce-5400	-1628.9870	-1625.9924	-1627.1391	-1625.9923	-1627.1429	
uce-5401	-1186.3479	-1183.2991	-1183.2992	-1183.6217	-1183.9200	
uce-5402	-970.6504	-970.3234	-970.3236	-970.3235	-970.3235	
uce-5404	-1623.1101	-1627.8063	-1627.8065	-1627.8064	-1627.8063	
uce-5405	-2618.9625	-2615.2994	-2615.8775	-2615.2998	-2615.8772	
uce-5407	-1272.0087	-1270.5515	-1270.6169	-1270.5520	-1270.6167	
uce-541	-3278.8400	-3278.0992	-3278.8973	-3278.0994	-3279.0818	
uce-5410	-1843.9269	-1834.2593	-1837.3772	-1837.3759	-1834.2593	
uce-5411	-1421.6091	-1416.0959	-1421.8643	-1421.8642	-1416.0957	
uce-5412	-1538.7879	-1529.3515	-1533.9969	-1529.3515	-1533.9973	
uce-5416	-1629.7642	-1629.3322	-1629.3322	-1629.4801	-1629.4641	
uce-5418	-1116.7403	-1110.1389	-1110.1390	-1110.1390	-1110.1389	
uce-5419	-1129.8917	-1126.7258	-1129.9837	-1126.7258	-1129.9836	
uce-542	-1456.5826	-1456.8436	-1456.8436	-1456.8436	-1456.8435	
uce-5422	-1417.5297	-1417.9136	-1417.9137	-1417.9136	-1417.9141	
uce-5425	-1750.9895	-1752.3531	-1752.3537	-1752.3534	-1752.3535	
uce-5426	-829.6832	-829.7398	-831.5303	-829.7398	-831.5309	
uce-5427	-1707.8870	-1707.2281	-1707.2282	-1707.2410	-1707.2411	
uce-5429	-1871.9545	-1875.0015	-1875.0015	-1879.3281	-1879.3287	
uce-5433	-1254.8377	-1255.0194	-1255.5063	-1255.0194	-1255.5061	
uce-5438	-1283.4839	-1283.5979	-1285.7817	-1283.5979	-1285.7813	
uce-544	-1974.3818	-1971.1934	-1971.1925	-1971.1930	-1971.1933	
uce-5440	-1336.9980	-1338.8530	-1339.3040	-1339.3036	-1338.8531	
uce-5442	-1177.5450	-1174.7306	-1174.7307	-1174.7312	-1174.7305	
uce-5443	-683.9124	-681.5987	-691.2181	-681.5986	-691.2185	
uce-5445	-1314.8355	-1309.5139	-1309.5136	-1309.5136	-1309.5145	
uce-5446	-1453.1478	-1451.9581	-1451.9582	-1451.9581	-1451.9582	
uce-5447	-986.5608	-990.5247	-990.5248	-990.5250	-990.5246	
uce-545	-2483.2310	-2478.1823	-2478.3559	-2478.3561	-2478.1823	
uce-5450	-1224.7309	-1220.7796	-1220.7796	-1220.8681	-1221.3201	
uce-5451	-1114.9959	-1113.1264	-1113.1265	-1113.1261	-1113.1263	
uce-5456	-2133.8668	-2124.3051	-2124.9169	-2124.9167	-2124.3052	
uce-5457	-2145.7557	-2112.8097	-2135.1954	-2135.1955	-2112.8096	
uce-5459	-1018.9224	-1018.8062	-1018.8066	-1018.8067	-1018.8067	
uce-546	-1902.4742	-1901.2187	-1901.2453	-1901.2457	-1901.2186	
uce-5460	-1118.0446	-1118.9813	-1118.9819	-1118.9816	-1118.9815	
uce-5462	-946.4417	-932.0067	-933.5068	-933.5067	-932.0067	
uce-5464	-942.5787	-951.4116	-951.4119	-951.4117	-951.4123	
uce-5469	-2031.0622	-2030.2557	-2030.3464	-2030.2556	-2030.3462	
uce-547	-1322.7983	-1291.9920	-1321.9475	-1321.9485	-1291.9916	
uce-5471	-1339.3371	-1339.4990	-1339.4993	-1339.4992	-1339.4993	
uce-5473	-1812.9053	-1806.6233	-1807.7654	-1807.7651	-1806.6233	
uce-5475	-1573.1265	-1557.0496	-1557.0494	-1558.9045	-1558.9044	
uce-5476	-885.7096	-885.7087	-885.7089	-885.7088	-885.7093	
uce-5477	-1018.9719	-1030.5539	-1030.5540	-1030.5665	-1030.5668	
uce-5478	-1722.4418	-1722.0938	-1723.4471	-1722.0938	-1723.2610	
uce-5479	-777.8006	-779.1516	-779.3925	-779.3926	-779.1516	
uce-548	-1266.0592	-1258.0928	-1258.0928	-1258.0930	-1258.0930	
uce-5481	-1435.4967	-1438.5993	-1438.6001	-1438.5998	-1438.6003	
uce-5483	-1100.4239	-1099.8266	-1099.8786	-1099.8783	-1099.8268	
uce-5489	-1129.9224	-1131.3632	-1131.3635	-1131.3635	-1131.3629	
uce-5490	-1611.9366	-1612.8924	-1612.9114	-1612.8925	-1612.9114	
uce-5494	-1148.7606	-1150.3901	-1150.7423	-1150.7423	-1150.3901	
uce-5496	-1372.4675	-1375.3444	-1375.3444	-1375.3443	-1375.3445	
uce-5497	-1244.9956	-1238.4238	-1238.4239	-1242.1352	-1242.0118	
uce-5498	-674.9112	-677.6095	-677.6096	-679.3224	-679.3215	
uce-55	-1492.6970	-1486.3589	-1486.3589	-1486.6837	-1486.6837	
