Locus	Sclero	ToxPoly	ToxAngIg	ToxSnAng	ToxSnIg
uce-4570	-3713.7675	-3720.4862	-3721.4404	-3721.4404	-3720.4858	
uce-4573	-2881.2371	-2879.0544	-2879.0544	-2881.1383	-2881.1385	
uce-4574	-3805.2633	-3803.7914	-3803.7915	-3803.7916	-3803.7918	
uce-4575	-4886.0372	-4886.0368	-4886.0376	-4886.0376	-4886.0371	
uce-4578	-4477.4208	-4471.6783	-4471.6783	-4473.8363	-4473.8361	
uce-4580	-6614.0576	-6613.5107	-6615.1996	-6615.1990	-6613.5108	
uce-4584	-5489.3962	-5487.0132	-5488.7640	-5488.7633	-5487.0135	
uce-4585	-3482.8805	-3485.0888	-3485.0891	-3485.0889	-3485.0894	
uce-4586	-2618.0651	-2616.1880	-2617.9030	-2617.9028	-2616.1881	
uce-4587	-3628.5005	-3627.2763	-3627.2765	-3627.4048	-3627.5193	
uce-4588	-6858.9683	-6870.9111	-6870.9102	-6871.4649	-6871.4643	
uce-459	-5123.1255	-5122.7679	-5123.6432	-5122.7676	-5124.0778	
uce-4590	-4551.5163	-4549.7616	-4549.7615	-4552.7319	-4550.0246	
uce-4591	-3893.2886	-3893.2878	-3893.2876	-3893.2884	-3893.2882	
uce-4592	-4175.9367	-4175.0415	-4176.1039	-4175.0376	-4175.2980	
uce-4593	-4692.2111	-4694.0278	-4694.3810	-4694.0278	-4694.3810	
uce-4594	-5216.2225	-5221.8952	-5222.0916	-5221.8952	-5222.0945	
uce-4598	-3123.7540	-3128.6341	-3128.6354	-3128.6358	-3128.6341	
uce-4599	-2953.7131	-2958.2230	-2958.2398	-2958.2239	-2958.2406	
uce-46	-5616.0595	-5617.4080	-5617.4084	-5617.4086	-5617.4072	
uce-460	-2616.0559	-2614.6916	-2616.0567	-2616.0570	-2614.6917	
uce-4600	-7821.8761	-7824.0132	-7824.3857	-7824.3860	-7824.0141	
uce-4602	-2303.2236	-2303.7306	-2304.9025	-2304.9022	-2303.7307	
uce-4604	-3035.9792	-3032.0407	-3040.7562	-3040.7984	-3032.0712	
uce-4605	-5436.7309	-5439.3298	-5441.0650	-5441.0659	-5439.3285	
uce-4606	-2736.9726	-2737.4303	-2737.4305	-2737.4401	-2737.4356	
uce-4607	-1423.8395	-1423.5499	-1423.5495	-1423.5482	-1423.5500	
uce-4608	-5509.4796	-5507.4005	-5507.4004	-5507.4011	-5507.3999	
uce-4609	-3868.5229	-3870.4531	-3871.5356	-3871.5351	-3870.4527	
uce-4610	-1916.7279	-1914.4410	-1916.8296	-1916.7276	-1914.4413	
uce-4612	-5013.7265	-5013.7256	-5013.7257	-5013.7258	-5013.7249	
uce-4614	-3910.4724	-3910.3433	-3910.3428	-3910.4729	-3910.4202	
uce-4615	-4943.8224	-4942.3685	-4943.5079	-4943.5073	-4942.3682	
uce-4616	-6764.1519	-6764.1522	-6764.1528	-6764.1530	-6764.1519	
uce-4618	-2509.5550	-2511.0556	-2511.0720	-2511.0574	-2511.0715	
uce-4619	-3485.7639	-3487.7403	-3487.7408	-3488.7125	-3488.7127	
uce-462	-5225.6831	-5227.9436	-5228.1156	-5229.3315	-5227.9438	
uce-4621	-4535.0270	-4535.8177	-4536.8590	-4536.8593	-4535.8176	
uce-4623	-3784.6529	-3783.3294	-3783.3974	-3783.3983	-3783.3299	
uce-4625	-4967.8938	-4969.1723	-4971.5828	-4969.1720	-4971.5803	
uce-4626	-4045.6657	-4048.5517	-4048.5518	-4048.5520	-4048.5519	
uce-4629	-5320.6545	-5318.6660	-5319.2391	-5319.2392	-5318.6659	
uce-463	-7147.8922	-7146.0200	-7146.0196	-7146.7389	-7146.7385	
uce-4631	-4402.5778	-4402.2267	-4404.0396	-4402.2266	-4402.8783	
uce-4632	-2795.1049	-2796.2227	-2796.2228	-2796.2228	-2796.2227	
uce-4633	-5436.8655	-5436.8657	-5436.8658	-5436.8664	-5436.8657	
uce-4637	-4184.6090	-4187.6234	-4187.6240	-4187.6240	-4187.6234	
uce-4638	-3397.9875	-3398.7072	-3402.2345	-3402.2347	-3398.7056	
uce-4639	-4905.6705	-4904.2142	-4906.1562	-4906.6342	-4904.2145	
uce-464	-2749.6061	-2752.3782	-2752.6150	-2752.6128	-2752.3785	
uce-4640	-4908.6939	-4910.3893	-4910.3896	-4912.4186	-4912.4186	
uce-4641	-4418.4308	-4417.2823	-4417.8696	-4417.8704	-4417.2828	
uce-4642	-3877.8336	-3878.8134	-3879.0391	-3878.8122	-3879.0381	
uce-4643	-4048.2095	-4055.4633	-4055.4632	-4055.4641	-4055.4650	
uce-4644	-4280.3051	-4281.4869	-4281.6282	-4281.6286	-4281.4865	
uce-4646	-4839.3386	-4842.4217	-4842.4329	-4842.4217	-4842.4341	
uce-4651	-2056.0781	-2057.2332	-2057.2328	-2057.2328	-2057.2334	
uce-4652	-3874.9217	-3876.5205	-3876.5208	-3878.1678	-3878.1674	
uce-4653	-3161.4355	-3165.3302	-3165.3298	-3167.5623	-3167.0467	
uce-4654	-2131.3281	-2135.4071	-2137.0573	-2135.4074	-2137.0569	
uce-4656	-3339.0150	-3339.1540	-3339.1546	-3339.1543	-3339.1543	
uce-4658	-3533.3627	-3533.0204	-3533.1273	-3533.1270	-3533.0212	
uce-4659	-8347.8368	-8339.1988	-8341.9013	-8342.1210	-8339.1995	
uce-4660	-3047.3660	-3047.3805	-3047.3810	-3047.3807	-3047.3804	
uce-4661	-4271.6103	-4276.1555	-4276.1556	-4276.1555	-4276.1555	
uce-4662	-5725.0063	-5729.1917	-5729.1914	-5729.5616	-5729.6421	
uce-4666	-5097.8930	-5099.2449	-5102.2086	-5101.8475	-5099.2445	
uce-4670	-5118.3362	-5115.6718	-5118.8574	-5118.8578	-5115.6728	
uce-4671	-4855.2878	-4854.0114	-4854.4491	-4854.4490	-4854.0111	
uce-4672	-5144.1072	-5142.7094	-5142.7095	-5142.7098	-5142.7095	
uce-4673	-2396.7466	-2399.4276	-2400.1295	-2399.4273	-2400.1297	
uce-4674	-4427.7772	-4431.2644	-4431.2649	-4431.7701	-4431.7704	
uce-4676	-4498.6208	-4504.9450	-4504.9455	-4504.9450	-4504.9450	
uce-4678	-3955.3855	-3950.5694	-3952.3598	-3952.3610	-3950.5700	
uce-4679	-3802.3801	-3802.3798	-3804.0991	-3802.3801	-3804.0995	
uce-4680	-5271.9540	-5272.8841	-5272.8847	-5272.8846	-5272.8830	
uce-4681	-5022.9284	-5024.4745	-5024.8964	-5024.4740	-5024.8958	
uce-4682	-4475.2642	-4466.3603	-4467.5770	-4467.5773	-4466.3608	
uce-4683	-3872.4787	-3872.9220	-3873.2922	-3873.2921	-3872.9220	
uce-4686	-3370.4817	-3370.4818	-3370.4821	-3370.4818	-3370.4818	
uce-4688	-4117.0725	-4117.2600	-4117.2605	-4117.2608	-4117.2606	
uce-469	-5632.2708	-5632.7633	-5632.7640	-5632.7637	-5632.7643	
uce-4690	-3980.0140	-3981.4695	-3984.6594	-3984.9110	-3981.4685	
uce-4692	-6281.2254	-6283.9539	-6284.6893	-6284.6890	-6283.9538	
uce-4693	-1214.8856	-1215.1844	-1215.1845	-1215.1844	-1215.1845	
uce-4694	-3791.4795	-3791.4797	-3791.4797	-3791.4797	-3791.4799	
uce-4695	-3314.3553	-3311.3316	-3311.3316	-3311.3316	-3311.3317	
uce-4696	-5412.8206	-5410.6290	-5412.8198	-5412.8206	-5410.6285	
uce-4697	-4064.5531	-4070.7259	-4071.0189	-4071.0182	-4070.7265	
uce-47	-4030.4823	-4031.7230	-4031.7231	-4031.7231	-4031.7227	
uce-4702	-2547.8004	-2550.2284	-2551.6948	-2551.6946	-2550.2285	
uce-4703	-4982.6214	-4980.9842	-4982.6208	-4982.6217	-4980.9839	
uce-4704	-3915.8854	-3918.8272	-3918.8275	-3918.8276	-3918.8275	
uce-4705	-3378.7974	-3377.7772	-3377.7775	-3378.2862	-3378.2700	
uce-4706	-6001.7252	-6001.7240	-6001.7256	-6001.7249	-6001.7242	
uce-4707	-5759.1421	-5759.1424	-5760.6750	-5759.1435	-5759.8075	
uce-4711	-4365.3396	-4365.2316	-4365.2340	-4365.2341	-4365.2329	
uce-4712	-1903.5458	-1904.6885	-1904.8258	-1904.8257	-1904.6884	
uce-4713	-5426.4169	-5430.5909	-5431.4671	-5431.4668	-5430.5905	
uce-4714	-3926.6222	-3926.5881	-3926.6785	-3926.6784	-3926.5881	
uce-4716	-5185.9935	-5174.2010	-5182.8553	-5183.0021	-5174.2015	
uce-4719	-4873.0951	-4873.5651	-4873.5652	-4876.2524	-4875.2751	
uce-472	-7762.2616	-7764.2091	-7764.2107	-7764.2104	-7764.2096	
uce-4721	-1363.0492	-1366.5447	-1366.5531	-1366.5527	-1366.5448	
uce-4724	-4439.3889	-4439.3908	-4439.3892	-4439.3896	-4439.3891	
uce-4725	-3114.0403	-3115.6259	-3115.6255	-3115.6258	-3115.6255	
uce-4726	-3702.6805	-3704.1479	-3704.1485	-3704.3784	-3704.3788	
uce-4729	-5770.0882	-5769.5606	-5769.6014	-5769.5588	-5769.6008	
uce-4732	-3804.0781	-3805.0949	-3805.0951	-3805.0950	-3805.0947	
uce-4733	-5297.4052	-5296.8454	-5297.5178	-5297.5167	-5296.8456	
uce-4735	-3822.2118	-3824.2933	-3824.2937	-3824.2930	-3824.2931	
uce-4738	-3151.5504	-3149.4333	-3150.0629	-3149.4335	-3150.0631	
uce-4739	-5619.4553	-5619.4553	-5619.4554	-5619.4556	-5619.4550	
uce-4741	-3500.3934	-3497.8634	-3497.8634	-3497.8635	-3497.8632	
uce-4742	-6628.6632	-6625.0039	-6625.0047	-6625.0050	-6625.0050	
uce-4743	-2754.8906	-2752.1779	-2755.0990	-2752.1779	-2755.0995	
uce-4744	-6449.0440	-6449.5845	-6450.1874	-6450.1883	-6449.5844	
uce-4747	-2384.9628	-2384.6651	-2384.6654	-2384.6657	-2384.6652	
uce-4750	-5114.3060	-5109.5327	-5114.2849	-5113.7987	-5109.5324	
uce-4751	-2776.0974	-2771.3621	-2776.1125	-2776.0971	-2771.3620	
uce-4752	-4591.8981	-4591.8992	-4591.8994	-4591.8992	-4591.8993	
uce-4753	-4063.4250	-4063.3832	-4068.8905	-4068.8908	-4063.3832	
uce-4754	-4558.0613	-4560.7438	-4560.7455	-4560.7456	-4560.7448	
uce-4757	-4454.0961	-4453.3412	-4454.0957	-4454.0956	-4453.3408	
uce-4759	-2092.8920	-2092.9766	-2094.0215	-2092.9771	-2094.0220	
uce-4760	-3357.9335	-3357.9766	-3357.9765	-3358.1042	-3358.1040	
uce-4761	-3963.5433	-3961.1520	-3963.5434	-3963.5436	-3961.1538	
uce-4762	-4719.6022	-4720.4428	-4721.8139	-4721.8597	-4720.4415	
uce-4763	-5490.3993	-5490.0682	-5490.8270	-5490.0680	-5490.8278	
uce-4764	-5361.4882	-5363.5366	-5363.5349	-5363.5407	-5363.5502	
uce-4765	-3846.0426	-3846.2180	-3846.7345	-3846.2182	-3846.7342	
uce-4766	-3368.1494	-3368.5050	-3369.0833	-3369.0829	-3368.5051	
uce-4769	-5462.8712	-5462.8708	-5463.1311	-5462.8708	-5463.1295	
uce-4770	-2906.7051	-2905.2535	-2905.2530	-2905.2542	-2905.2540	
uce-4771	-1776.2899	-1776.5868	-1776.5868	-1776.5867	-1776.5869	
uce-4775	-2079.0832	-2079.0830	-2079.5466	-2079.0830	-2079.3460	
uce-4776	-4570.5164	-4570.5153	-4570.5158	-4570.5144	-4570.5153	
uce-4777	-5286.7210	-5286.6263	-5287.4159	-5287.4158	-5286.6260	
uce-4778	-4353.6320	-4356.8295	-4359.6688	-4359.6679	-4356.8288	
uce-4779	-4231.3857	-4231.3859	-4231.3862	-4231.3864	-4231.3859	
uce-478	-5349.4112	-5349.5918	-5349.5907	-5349.5914	-5349.5916	
uce-4780	-6049.9851	-6049.0110	-6049.0102	-6050.9487	-6050.2732	
uce-4782	-6440.1107	-6437.3185	-6440.9799	-6440.9802	-6437.3193	
uce-4784	-6482.6079	-6483.8439	-6483.8440	-6485.1515	-6485.3397	
uce-4786	-5224.9978	-5224.9182	-5225.6319	-5225.6318	-5224.9177	
uce-4787	-2001.3150	-2027.5211	-2027.5218	-2027.5680	-2009.2528	
uce-4788	-5159.6156	-5159.9995	-5159.9997	-5160.0001	-5159.9989	
uce-4789	-7021.1155	-7021.1156	-7022.1691	-7021.1149	-7022.1689	
uce-4790	-2651.4975	-2651.4975	-2651.4970	-2651.4977	-2651.4970	
uce-4792	-5579.3303	-5581.1338	-5584.8161	-5584.8159	-5581.1327	
uce-4797	-3059.3724	-3060.4469	-3060.4468	-3060.4475	-3060.4467	
uce-4798	-6524.0164	-6530.0564	-6530.0564	-6530.1861	-6530.1860	
uce-4799	-4388.0205	-4389.9209	-4389.9207	-4390.0718	-4390.0715	
uce-4804	-6606.3378	-6605.8695	-6606.4683	-6606.4680	-6605.8702	
uce-4806	-3854.8113	-3859.4081	-3860.1854	-3859.8112	-3859.4079	
uce-4807	-2604.5062	-2605.4371	-2605.4375	-2605.4372	-2605.4373	
uce-4808	-5608.1588	-5611.6675	-5613.0956	-5613.0956	-5611.6676	
uce-4810	-4140.5083	-4139.7499	-4140.5092	-4140.5084	-4139.7500	
uce-4813	-5179.7532	-5179.7537	-5179.9551	-5179.7534	-5179.9541	
uce-4816	-1483.9347	-1478.1118	-1478.1115	-1480.5773	-1480.5773	
uce-4818	-2217.8908	-2223.9920	-2223.9922	-2223.9927	-2223.9924	
uce-4819	-6726.1774	-6728.2577	-6729.1805	-6728.2584	-6729.1802	
uce-4820	-4047.5178	-4045.1296	-4045.1296	-4045.1295	-4045.1295	
uce-4822	-3551.1759	-3551.4273	-3551.4275	-3551.4271	-3551.4270	
uce-4823	-4508.0490	-4508.0139	-4508.0473	-4508.0502	-4508.0139	
uce-4824	-4171.7687	-4166.9034	-4166.9037	-4169.0545	-4169.0862	
uce-4827	-4303.6594	-4306.6308	-4306.6311	-4306.6312	-4306.6307	
uce-4828	-3741.8714	-3741.8713	-3741.8716	-3741.8708	-3741.8719	
uce-4829	-2632.3462	-2630.3057	-2630.3052	-2630.3052	-2630.2600	
uce-483	-3185.5332	-3186.1295	-3186.1297	-3186.1294	-3186.1298	
uce-4830	-3183.3841	-3192.2256	-3197.6046	-3197.6046	-3192.2260	
uce-4831	-6402.4833	-6402.4842	-6402.9981	-6402.4848	-6402.9982	
uce-4832	-2462.4460	-2467.3359	-2467.4798	-2467.4794	-2467.3360	
uce-4833	-7864.9021	-7864.9032	-7864.9029	-7864.9021	-7864.9020	
uce-4835	-4538.9607	-4536.5268	-4537.3495	-4536.5270	-4537.2322	
uce-4837	-6287.3560	-6290.1058	-6290.1061	-6290.1059	-6290.1059	
uce-4838	-3291.2373	-3290.1479	-3291.3389	-3291.2369	-3290.1478	
uce-4839	-6252.6660	-6255.6504	-6255.6512	-6258.0718	-6257.9857	
uce-4840	-1249.5451	-1248.3896	-1248.3903	-1248.3903	-1248.3900	
uce-4841	-3793.9543	-3795.1153	-3795.2414	-3795.2556	-3795.1146	
uce-4842	-5286.1784	-5286.1778	-5286.1791	-5286.1783	-5286.1785	
uce-4843	-7059.9672	-7062.3293	-7062.3288	-7062.3284	-7062.3295	
uce-4844	-3234.1304	-3233.0036	-3233.0031	-3233.0035	-3233.0036	
uce-4845	-6499.8529	-6499.8527	-6500.8763	-6499.8534	-6500.0318	
uce-4846	-5217.6508	-5216.5032	-5216.5028	-5217.1944	-5217.1942	
uce-4847	-4662.8905	-4659.8862	-4660.0719	-4660.0724	-4659.8869	
uce-4848	-3084.0169	-3083.6233	-3084.0631	-3083.6235	-3084.0637	
uce-4849	-3597.5638	-3602.4120	-3602.4125	-3602.4122	-3602.4124	
uce-485	-5188.0154	-5193.9972	-5193.9976	-5193.9970	-5193.9973	
uce-4850	-4431.4533	-4430.3029	-4435.0754	-4435.0764	-4430.3039	
uce-4851	-4734.4899	-4734.3835	-4734.8358	-4734.3830	-4734.3839	
uce-4853	-4767.5524	-4764.2045	-4764.2050	-4764.2048	-4764.2053	
uce-4854	-5694.9200	-5697.6566	-5698.0475	-5698.0479	-5697.6556	
uce-4855	-4527.4154	-4528.7736	-4530.3912	-4530.3902	-4528.7751	
uce-4856	-2993.0136	-2990.5247	-2993.0635	-2993.0630	-2990.5246	
uce-4858	-3094.6335	-3096.4601	-3096.4605	-3096.4601	-3096.4603	
uce-4859	-6736.8427	-6736.4789	-6736.4788	-6736.4786	-6736.4785	
uce-486	-2983.0501	-2981.7639	-2983.9348	-2981.7633	-2983.9337	
uce-4862	-2874.8784	-2875.3338	-2875.3348	-2875.3349	-2875.3347	
uce-4863	-3784.8445	-3784.8203	-3784.8430	-3784.8445	-3784.8209	
uce-4865	-4159.3594	-4158.3109	-4159.6494	-4159.6692	-4158.3109	
uce-4866	-2883.6527	-2883.6445	-2883.6435	-2883.6440	-2883.6444	
uce-4867	-4722.7281	-4721.1608	-4721.1601	-4730.5929	-4730.5926	
uce-4868	-4220.4781	-4224.1838	-4224.1840	-4224.1838	-4224.1839	
uce-4869	-2419.1761	-2425.2092	-2426.1443	-2425.2103	-2426.1420	
uce-487	-2126.8468	-2126.3140	-2126.8469	-2126.8475	-2126.3149	
uce-4870	-5834.7075	-5831.8987	-5833.5652	-5833.5663	-5831.8986	
uce-4871	-4808.0780	-4807.9291	-4809.0606	-4809.7836	-4807.9298	
uce-4874	-3992.5537	-3992.6200	-3992.6203	-3992.6190	-3992.6198	
uce-4875	-2956.8906	-2958.4578	-2958.4582	-2960.2974	-2960.2975	
uce-4878	-6139.1385	-6141.6791	-6142.6178	-6143.7107	-6141.6793	
uce-4881	-3208.7257	-3209.5228	-3209.5232	-3209.5234	-3209.5229	
uce-4882	-4813.0199	-4813.4354	-4814.0564	-4814.0561	-4813.4351	
uce-4883	-4516.1638	-4516.8304	-4516.8307	-4517.9614	-4517.9609	
uce-4884	-5956.0593	-5954.2268	-5956.6565	-5956.6558	-5954.2264	
uce-4885	-5905.6890	-5905.6895	-5905.6892	-5905.6898	-5905.6898	
uce-4887	-2139.2864	-2140.5056	-2140.5058	-2140.5060	-2140.5056	
uce-4888	-4306.4779	-4307.2510	-4307.3545	-4307.3541	-4307.2509	
uce-4889	-5376.2815	-5374.8761	-5376.2674	-5376.2683	-5374.8766	
uce-4891	-4712.0017	-4710.4702	-4712.2112	-4712.2105	-4710.4700	
uce-4895	-9056.1850	-9057.1884	-9057.4499	-9057.4498	-9057.1879	
uce-4897	-3175.9469	-3177.4724	-3180.1127	-3180.1107	-3177.4716	
uce-4899	-4771.4955	-4771.4945	-4773.1296	-4771.4953	-4773.0233	
uce-490	-3446.6868	-3447.3656	-3447.7298	-3447.3656	-3447.7297	
uce-4900	-5129.5419	-5129.2359	-5130.9447	-5130.9441	-5129.2359	
uce-4901	-5583.5605	-5583.5845	-5583.5867	-5583.5875	-5583.5865	
uce-4902	-3358.4475	-3358.2835	-3358.2842	-3358.2831	-3358.2855	
uce-4904	-4169.9408	-4169.9405	-4171.2700	-4169.9402	-4171.7367	
uce-4905	-4480.1915	-4480.3119	-4481.4612	-4480.6965	-4480.3109	
uce-4908	-5479.3221	-5478.4293	-5481.3207	-5480.8735	-5478.4303	
uce-491	-4633.5381	-4633.8144	-4633.8151	-4633.8154	-4633.8141	
uce-4910	-5706.0892	-5703.6754	-5707.5084	-5707.5083	-5703.6751	
uce-4912	-4302.3393	-4302.5196	-4302.5199	-4303.0452	-4303.1774	
uce-4915	-3984.1100	-3984.0522	-3984.1106	-3984.1106	-3984.0519	
uce-4917	-5076.3900	-5080.7763	-5080.7759	-5080.7755	-5080.7753	
uce-4918	-4790.6969	-4792.8494	-4793.7151	-4792.8502	-4793.7151	
uce-4919	-4246.6556	-4246.6556	-4246.6560	-4246.6558	-4246.6563	
uce-492	-3712.8375	-3712.8389	-3712.8385	-3712.8376	-3712.8364	
uce-4921	-4150.4798	-4150.8953	-4153.4429	-4153.4424	-4150.8954	
uce-4923	-4253.9695	-4254.0527	-4254.0522	-4254.0527	-4254.0526	
uce-4925	-4154.1920	-4153.3968	-4153.3963	-4153.5687	-4153.5931	
uce-4927	-3399.7425	-3403.0095	-3403.0102	-3403.0099	-3403.0100	
uce-4928	-5362.5654	-5375.5119	-5375.5116	-5376.1900	-5376.1898	
uce-4929	-4908.6132	-4908.6123	-4908.6125	-4908.6135	-4908.6129	
uce-493	-3314.5316	-3312.4752	-3312.4752	-3313.3844	-3313.3851	
uce-4931	-5766.3283	-5765.6321	-5767.0339	-5766.3477	-5765.6310	
uce-4932	-2158.7623	-2161.1310	-2161.1311	-2161.1312	-2161.1317	
uce-4933	-3864.1363	-3861.8025	-3864.1374	-3864.1390	-3861.8032	
uce-4935	-2308.7682	-2309.8008	-2311.8535	-2311.8537	-2309.8010	
uce-4939	-6187.4494	-6193.5564	-6194.3436	-6194.3436	-6193.5559	
uce-494	-3890.1107	-3893.1499	-3893.1504	-3893.1507	-3893.1490	
uce-4940	-4383.5540	-4384.0250	-4385.8903	-4385.8945	-4384.0251	
uce-4943	-4490.9039	-4493.5161	-4495.6688	-4495.6689	-4493.5160	
uce-4944	-5196.1394	-5193.6644	-5196.4989	-5196.4995	-5193.6653	
uce-4945	-3324.6789	-3322.4554	-3322.6921	-3322.6922	-3322.4553	
uce-4947	-7573.8787	-7573.4683	-7574.1885	-7574.1883	-7573.4680	
uce-4952	-5086.9054	-5091.5793	-5091.5789	-5093.0362	-5091.8551	
uce-4954	-7041.6329	-7047.0505	-7047.0507	-7047.0502	-7047.0502	
uce-4956	-3703.8255	-3706.5794	-3706.5794	-3706.7844	-3706.7842	
uce-4957	-3380.0451	-3376.1158	-3376.8569	-3376.1157	-3377.6613	
uce-496	-4260.2799	-4266.2185	-4266.2168	-4266.5409	-4266.5406	
uce-4960	-3703.9409	-3708.0354	-3708.0355	-3710.4456	-3710.3052	
uce-4963	-3980.3709	-3983.0884	-3983.1077	-3983.1080	-3983.0879	
uce-4964	-4887.7329	-4888.3140	-4890.1770	-4888.3141	-4890.1760	
uce-4966	-2619.1612	-2621.3413	-2621.7171	-2621.6320	-2621.3414	
uce-4967	-1456.4612	-1464.4245	-1464.4243	-1464.4246	-1464.4241	
uce-4968	-2551.3462	-2546.1677	-2546.7366	-2546.1675	-2546.6081	
uce-4969	-2306.2653	-2308.2367	-2308.2379	-2308.2368	-2308.2375	
uce-497	-2532.1023	-2538.4078	-2538.4072	-2538.2203	-2538.2195	
uce-4970	-2833.9927	-2835.1040	-2836.3275	-2836.3273	-2835.1039	
uce-4975	-2129.6005	-2131.2943	-2131.6493	-2131.6499	-2131.2944	
uce-4976	-3749.3692	-3749.5519	-3749.5536	-3749.5520	-3749.5535	
uce-4977	-4844.1654	-4844.8207	-4844.8210	-4844.8211	-4844.8207	
uce-4978	-3147.6973	-3147.6976	-3147.6976	-3147.6976	-3147.6974	
uce-4980	-2672.5224	-2677.6982	-2680.3149	-2680.3149	-2677.6984	
uce-4981	-2358.6372	-2360.8686	-2361.0090	-2360.8688	-2361.0083	
uce-4982	-5096.6379	-5095.7205	-5096.8144	-5096.8146	-5095.7202	
uce-4983	-4069.2129	-4068.7206	-4069.6816	-4068.7206	-4069.1573	
uce-4986	-5436.6414	-5438.2033	-5438.2024	-5439.1717	-5439.1718	
uce-4988	-4001.1357	-4005.7391	-4005.7390	-4006.9441	-4006.9361	
uce-4989	-4075.1741	-4078.8849	-4080.7105	-4080.7106	-4078.8848	
uce-499	-3756.0543	-3757.1666	-3757.1665	-3757.1669	-3757.1665	
uce-4990	-5663.0115	-5661.7224	-5662.5635	-5662.5638	-5661.7219	
uce-4992	-3357.4169	-3358.9482	-3358.9487	-3358.9482	-3358.9479	
uce-4993	-6565.3587	-6564.6760	-6564.6762	-6565.5610	-6565.0841	
uce-4995	-5191.3243	-5192.9760	-5194.9222	-5194.9221	-5192.9758	
uce-4998	-3108.8490	-3111.1281	-3111.1277	-3111.1275	-3111.1277	
uce-4999	-4867.5292	-4867.7642	-4867.7649	-4867.7646	-4867.7647	
uce-5	-5495.9693	-5496.3418	-5496.3426	-5496.3423	-5496.3416	
uce-5003	-5185.0351	-5183.3327	-5183.9765	-5183.5053	-5183.3326	
uce-5005	-4631.2275	-4631.2446	-4632.8282	-4632.8282	-4631.2444	
uce-5007	-6018.3654	-6018.3668	-6018.3672	-6018.3660	-6018.3656	
uce-5008	-2529.2697	-2536.6158	-2536.6163	-2536.6161	-2536.6160	
uce-5011	-2733.1022	-2728.4378	-2728.4378	-2728.4380	-2728.4382	
uce-5012	-4421.5483	-4422.0747	-4422.0748	-4424.6446	-4425.1762	
uce-5013	-4488.4479	-4485.4504	-4487.6124	-4488.1729	-4485.4506	
uce-5016	-5251.3218	-5261.5150	-5261.5149	-5263.1761	-5263.1766	
uce-5017	-3590.8614	-3592.2258	-3592.2261	-3592.2262	-3592.2266	
uce-5018	-3875.1346	-3875.7389	-3875.7388	-3875.7390	-3875.7387	
uce-5019	-5607.0764	-5608.4447	-5611.8241	-5612.0751	-5608.4446	
uce-502	-4137.8889	-4138.4497	-4138.4507	-4138.4502	-4138.4494	
uce-5021	-4522.8950	-4523.2610	-4523.2612	-4523.2608	-4523.2611	
uce-5022	-2136.0389	-2137.0429	-2137.0427	-2137.0429	-2137.0430	
uce-5024	-6749.5912	-6751.7836	-6751.7834	-6751.7835	-6751.7832	
uce-5025	-6710.7808	-6711.5695	-6711.6142	-6711.6146	-6711.5701	
uce-5026	-3372.0525	-3380.1281	-3380.1281	-3380.1315	-3380.1312	
uce-5028	-3276.1122	-3270.6256	-3270.6269	-3270.6268	-3270.6259	
uce-5029	-4164.9691	-4167.8773	-4167.8772	-4167.8774	-4167.8768	
uce-5031	-4738.3508	-4738.5333	-4738.5337	-4738.5334	-4738.5341	
uce-5032	-6214.0254	-6214.6572	-6214.6578	-6214.6580	-6214.6577	
uce-5033	-4970.4051	-4964.4753	-4972.6189	-4972.6187	-4964.4747	
uce-5034	-4999.1051	-4999.5933	-4999.7754	-4999.5939	-4999.7746	
uce-5035	-4027.5765	-4027.8871	-4027.8883	-4027.8888	-4027.8868	
uce-5037	-3180.4745	-3179.9850	-3179.9851	-3179.9852	-3179.9849	
uce-5038	-7596.6894	-7595.2675	-7595.8281	-7595.8279	-7595.2669	
uce-5039	-5465.8632	-5465.9056	-5465.9779	-5465.9775	-5465.9050	
uce-5040	-3749.4784	-3753.1088	-3753.2845	-3753.2851	-3753.1086	
uce-5041	-4274.4324	-4274.4880	-4275.7913	-4275.0394	-4274.4907	
uce-5042	-3947.9709	-3947.9703	-3948.0115	-3947.9699	-3948.0116	
uce-5044	-3613.9227	-3613.0924	-3613.4144	-3613.0926	-3613.4143	
uce-5048	-5897.8791	-5898.2658	-5899.2243	-5899.2250	-5898.2663	
uce-5050	-6929.1787	-6925.8118	-6930.7103	-6930.7101	-6925.8125	
uce-5051	-5552.2651	-5546.8478	-5555.3713	-5555.3711	-5546.8477	
uce-5052	-4811.6473	-4820.0027	-4820.2629	-4820.2623	-4820.0025	
uce-5053	-3027.9791	-3023.7528	-3025.5529	-3025.5524	-3023.7534	
uce-5054	-4282.3270	-4283.6145	-4283.6145	-4283.6144	-4283.6144	
uce-5055	-3272.0350	-3272.7635	-3274.7615	-3272.7637	-3274.7610	
uce-5060	-1365.8078	-1359.2333	-1359.2333	-1361.7305	-1361.7304	
uce-5062	-2701.5078	-2706.4030	-2706.4056	-2706.4029	-2706.4048	
uce-5063	-2952.1293	-2948.7896	-2948.7895	-2948.7897	-2948.7898	
uce-5064	-5896.8968	-5893.1054	-5898.7177	-5898.7182	-5893.1052	
uce-5065	-2636.0549	-2637.1090	-2637.1089	-2637.1090	-2637.1089	
